Sample	theta_A	theta_B	theta_C	theta_ANC	theta_ROOT	tau_ANC	tau_ROOT	m_A->B	m_B->A	m_A->C	m_C->A	m_B->C	m_C->B	Complete-ld-ln-avg	Data-ld-ln	Gene-ld-ln
6860	 9.16962	 9.41571	 9.42629	 8.28075	10.28985	 1.86811	 3.08438	 0.00003	 1.68048	 0.41219	 0.76416	 0.00000	 0.03861	-1349.370356	-2863369.857288	164629.145412
6870	 8.62935	 8.66586	 9.08503	 7.94528	10.07414	 1.82832	 3.01410	 0.00002	 1.77612	 0.35726	 0.75024	 0.00000	 0.03673	-1349.257660	-2863345.842687	164830.521887
6880	 9.44405	 8.97376	 8.82941	 8.64864	10.48529	 1.90317	 3.08292	 0.00001	 1.71499	 0.37703	 0.63983	 0.00000	 0.03911	-1349.776805	-2863451.901538	163898.291007
6890	 8.94066	 9.34502	 9.29295	 8.48071	10.14358	 1.86891	 2.99912	 0.00002	 1.73283	 0.39917	 0.69202	 0.00000	 0.03495	-1349.907839	-2863479.517163	163663.838912
6900	 9.15177	 9.89573	 9.31126	 8.59035	10.48660	 1.85186	 2.97073	 0.00002	 1.60916	 0.28099	 0.82050	 0.00000	 0.05896	-1350.394429	-2863391.277196	162602.419360
6910	 9.43758	 9.99222	 9.08354	 8.10436	10.14936	 1.81224	 2.92177	 0.00003	 1.62504	 0.29433	 1.01140	 0.00000	 0.03251	-1349.931865	-2863355.971290	163492.241641
6920	 9.20313	 9.81880	 9.33446	 8.56071	 9.82329	 1.84545	 2.96924	 0.00002	 1.51129	 0.25557	 0.83416	 0.00000	 0.03048	-1350.597881	-2863448.397121	162252.634704
6930	 9.60808	 9.43063	10.00050	 8.32377	 9.90261	 1.84867	 2.97526	 0.00001	 1.49904	 0.25018	 0.91847	 0.00000	 0.03918	-1350.545589	-2863549.933045	162458.754933
6940	 8.89807	 9.35946	 9.51053	 8.57051	 9.78117	 1.86214	 2.96500	 0.00001	 1.44306	 0.25394	 0.94830	 0.00000	 0.04441	-1350.677124	-2863360.061257	162005.813264
6950	 9.86437	10.44079	 9.65268	 7.90401	10.33913	 1.93308	 3.09974	 0.00001	 1.40712	 0.26654	 0.93272	 0.00000	 0.05828	-1350.511634	-2863413.590284	162390.321422
6960	 8.82630	 9.87549	 9.30249	 7.57625	10.24592	 1.88493	 3.01046	 0.00001	 1.41553	 0.29447	 0.95655	 0.00000	 0.06774	-1350.206903	-2863379.658422	162965.852593
6970	 9.01941	10.19078	 9.46881	 7.19658	10.14775	 1.88563	 2.99073	 0.00001	 1.41501	 0.25986	 0.96065	 0.00000	 0.05026	-1350.510030	-2863333.243741	162313.183857
6980	 8.95406	10.22044	 9.19638	 7.14243	10.21746	 1.84768	 2.94948	 0.00001	 1.47672	 0.25774	 0.98280	 0.00000	 0.04418	-1350.340100	-2863440.808739	162760.608866
6990	 9.01385	10.04397	 9.57569	 7.01126	10.05591	 1.83882	 2.95159	 0.00001	 1.47710	 0.27374	 0.81858	 0.00000	 0.04191	-1350.413002	-2863406.230160	162580.225742
7000	10.29370	 9.88172	 9.33404	 7.77814	10.12660	 1.84729	 3.01309	 0.00001	 1.35079	 0.33121	 0.95956	 0.00000	 0.05178	-1350.332672	-2863413.954734	162748.609981
7010	 9.15899	10.22789	 9.24679	 8.02879	10.02982	 1.83467	 2.99345	 0.00001	 1.37468	 0.30100	 1.01294	 0.00000	 0.06318	-1350.255578	-2863424.675531	162913.518686
7020	 9.01431	10.59416	 9.17519	 8.74224	10.06271	 1.83614	 2.99384	 0.00002	 1.37358	 0.27977	 0.92940	 0.00000	 0.06497	-1350.918763	-2863435.913602	161598.387021
7030	 9.30812	10.60396	 9.11620	 8.72331	10.22731	 1.79660	 3.00707	 0.00001	 1.38095	 0.28137	 0.86735	 0.00000	 0.05761	-1351.235225	-2863441.003252	160970.552482
7040	 8.80524	10.04247	 8.78630	 9.42319	 9.90096	 1.76373	 2.96099	 0.00001	 1.40669	 0.25050	 0.89757	 0.00000	 0.05188	-1351.069828	-2863447.038118	161307.383014
7050	 9.47467	 9.72431	 9.24099	 9.40786	 9.78017	 1.80172	 3.01746	 0.00002	 1.27061	 0.22984	 0.81521	 0.00000	 0.05260	-1351.638267	-2863481.051513	160204.517375
7060	 9.37704	10.40528	 9.61797	 9.25981	 9.92537	 1.81755	 3.04032	 0.00002	 1.25954	 0.22039	 0.87545	 0.00000	 0.04470	-1351.759097	-2863507.823561	159989.629171
7070	 9.06334	10.01147	 9.40961	 8.74267	 9.78954	 1.76361	 2.94712	 0.00002	 1.37725	 0.25929	 0.83177	 0.00000	 0.04538	-1351.552613	-2863463.779820	160358.554439
7080	 9.26335	10.08016	 9.49288	 8.43149	10.23201	 1.77937	 2.97158	 0.00001	 1.36591	 0.21894	 0.79069	 0.00000	 0.03899	-1351.463217	-2863431.647982	160505.214591
7090	 8.61538	10.04130	 9.29297	 9.07603	10.29285	 1.77250	 2.98925	 0.00001	 1.51540	 0.22234	 0.90430	 0.00000	 0.03276	-1351.209962	-2863316.142028	160896.217856
7100	 8.45983	 9.70458	 9.41164	 8.86975	 9.79789	 1.68727	 2.84477	 0.00001	 1.49710	 0.23081	 0.94998	 0.00000	 0.02212	-1350.928251	-2863446.525661	161590.023796
7110	 8.73522	 9.35818	 8.95253	 8.96300	10.14249	 1.74225	 2.91552	 0.00001	 1.44623	 0.23863	 0.85067	 0.00000	 0.02632	-1351.192957	-2863246.057560	160860.142783
7120	 9.28518	 9.61531	 9.56703	 8.88954	10.28310	 1.76503	 2.93708	 0.00001	 1.43478	 0.20839	 0.89591	 0.00000	 0.02550	-1351.512606	-2863355.149389	160329.937650
7130	 9.32977	 9.70545	 9.48963	 9.46837	 9.87127	 1.73783	 2.85498	 0.00001	 1.46859	 0.16425	 0.83986	 0.00000	 0.03340	-1351.635647	-2863514.581498	160243.287651
7140	 9.63296	 9.93127	 9.10679	 9.48355	10.25301	 1.74350	 2.87684	 0.00000	 1.37394	 0.17192	 0.82459	 0.00000	 0.02210	-1352.127581	-2863302.636611	159047.473948
7150	 9.32529	 9.94129	 8.68667	 8.99459	10.46161	 1.67135	 2.82443	 0.00000	 1.42893	 0.19767	 0.86953	 0.00000	 0.03426	-1351.676456	-2863310.228067	159957.315653
7160	 8.64288	10.71217	 9.46032	 9.28687	 9.80151	 1.67943	 2.80312	 0.00000	 1.53467	 0.19639	 0.90535	 0.00000	 0.01679	-1351.379835	-2863381.366045	160621.696419
7170	 8.90964	10.55173	 9.22026	 9.41468	10.09244	 1.72928	 2.85017	 0.00000	 1.49043	 0.20057	 0.87925	 0.00000	 0.01884	-1351.631211	-2863603.619166	160341.197695
7180	 8.88768	 9.49669	 9.25794	 9.18014	 9.94571	 1.75666	 2.91033	 0.00000	 1.36417	 0.19744	 0.95843	 0.00000	 0.01719	-1351.497031	-2863380.890917	160386.828501
7190	 9.14281	 9.10960	 9.20876	 8.79440	10.40514	 1.75720	 2.85578	 0.00001	 1.37142	 0.19794	 0.92209	 0.00000	 0.01418	-1351.604298	-2863459.566067	160250.970280
7200	 9.26625	 9.26435	 9.23647	 8.39403	10.38172	 1.75706	 2.81309	 0.00001	 1.37451	 0.22925	 0.92417	 0.00000	 0.01361	-1351.053909	-2863379.540082	161271.721349
7210	 8.79874	 9.85019	 9.13068	 8.84510	10.19946	 1.74615	 2.78466	 0.00001	 1.46456	 0.20393	 0.91011	 0.00000	 0.01454	-1351.416818	-2863384.037561	160550.401602
7220	 8.22039	10.19780	 9.63507	 8.17330	10.20425	 1.73844	 2.80540	 0.00001	 1.47105	 0.24255	 0.91690	 0.00000	 0.02045	-1351.229010	-2863263.161993	160805.142256
7230	 8.23830	10.40191	 9.35180	 8.24947	10.56540	 1.76592	 2.85485	 0.00002	 1.44816	 0.22407	 0.86390	 0.00000	 0.01733	-1351.221672	-2863330.750823	160887.406088
7240	 8.99550	10.33176	 8.61165	 7.61305	10.34576	 1.77316	 2.84167	 0.00004	 1.43165	 0.17717	 0.83438	 0.00000	 0.01019	-1351.194903	-2863264.507212	160874.700434
7250	 9.02888	10.47201	 9.02125	 7.90838	10.29364	 1.77246	 2.82476	 0.00004	 1.32438	 0.20822	 0.83861	 0.00000	 0.00969	-1351.425434	-2863248.892082	160398.023362
7260	10.12045	11.02822	 9.56104	 7.44093	10.13571	 1.76718	 2.80328	 0.00006	 1.33453	 0.23459	 0.79509	 0.00000	 0.00681	-1351.870342	-2863365.317388	159624.634026
7270	 9.66176	10.07952	 9.79055	 7.58388	10.35679	 1.77225	 2.77408	 0.00010	 1.34275	 0.16682	 0.81924	 0.00000	 0.00343	-1351.936550	-2863412.594754	159539.495131
7280	 9.80577	 9.58974	 9.42121	 7.52312	10.15989	 1.78331	 2.79138	 0.00008	 1.25352	 0.12811	 0.84141	 0.00000	 0.00656	-1351.938112	-2863339.043145	159462.818198
7290	 9.21429	 9.85550	10.00012	 7.58312	10.55063	 1.78331	 2.78284	 0.00008	 1.07376	 0.13125	 0.84141	 0.00000	 0.00720	-1352.780538	-2863416.539491	157855.462879
7300	 8.89585	 9.51366	 9.27886	 7.46081	10.05957	 1.72709	 2.68054	 0.00006	 1.00809	 0.10020	 0.87352	 0.00000	 0.00473	-1352.389852	-2863269.344325	158489.639750
7310	 9.37768	 9.99732	 9.44848	 8.07647	10.43955	 1.76667	 2.75898	 0.00005	 0.98056	 0.10699	 0.84966	 0.00000	 0.00554	-1353.198663	-2863298.329747	156901.003529
7320	10.06889	10.54753	 9.08491	 8.03187	10.31665	 1.81109	 2.84541	 0.00005	 1.04589	 0.15513	 0.91227	 0.00000	 0.00532	-1352.647668	-2863439.903295	158144.567230
7330	 9.27913	10.48935	 9.02597	 8.39406	10.19278	 1.77582	 2.79207	 0.00004	 1.05860	 0.17533	 0.92336	 0.00000	 0.00646	-1352.485585	-2863314.474335	158343.303636
7340	 9.38676	10.46385	 8.85690	 7.87273	10.10888	 1.76474	 2.76909	 0.00005	 1.05767	 0.20138	 0.82960	 0.00000	 0.00522	-1352.649167	-2863345.491888	158047.158673
7350	 8.81199	10.25089	 9.06291	 8.03033	10.17266	 1.74627	 2.74994	 0.00008	 1.07053	 0.13448	 0.89356	 0.00000	 0.00497	-1352.644042	-2863334.606142	158046.522669
7360	 9.41897	11.34068	 8.90190	 7.97109	10.42004	 1.77055	 2.78753	 0.00010	 1.05659	 0.17301	 0.86957	 0.00000	 0.00407	-1352.620534	-2863342.060131	158100.991888
7370	10.11513	10.51539	 8.70267	 7.45350	10.77438	 1.74487	 2.75163	 0.00008	 0.91613	 0.21763	 0.87778	 0.00000	 0.00562	-1352.696955	-2863354.860851	157960.951723
7380	11.07423	 9.66063	 9.27930	 7.35492	10.47311	 1.76490	 2.76585	 0.00006	 0.86849	 0.19186	 0.87856	 0.00000	 0.01111	-1353.118885	-2863416.402966	157178.632717
7390	10.33921	10.10898	 9.31626	 7.75864	10.32220	 1.78092	 2.80432	 0.00007	 0.86306	 0.20022	 0.79519	 0.00000	 0.00778	-1353.204698	-2863343.269844	156933.874823
7400	10.43789	 9.75909	 9.06416	 7.39452	10.49910	 1.77284	 2.82413	 0.00004	 0.83234	 0.19358	 0.79763	 0.00000	 0.01541	-1353.423946	-2863410.565128	156562.672613
7410	 9.66969	 9.69995	 9.03894	 7.71832	10.15074	 1.76941	 2.83234	 0.00006	 0.79560	 0.23430	 0.75762	 0.00000	 0.02279	-1353.264491	-2863451.130701	156922.149097
7420	10.19807	10.44371	 9.34831	 7.79365	10.34360	 1.85137	 2.96875	 0.00007	 0.76007	 0.19696	 0.69880	 0.00000	 0.02209	-1353.706553	-2863568.204217	156155.097242
7430	 9.26741	10.48575	 9.00090	 7.73031	10.66919	 1.78729	 2.91193	 0.00007	 0.82425	 0.21676	 0.72343	 0.00000	 0.01754	-1353.924443	-2863527.331256	155678.444935
7440	 9.87268	 9.50886	 8.95251	 7.77578	10.62337	 1.81272	 2.92578	 0.00008	 0.81813	 0.17492	 0.77845	 0.00000	 0.02043	-1353.357304	-2863491.309038	156776.700185
7450	 9.79838	 9.35497	 9.04414	 7.42203	10.15409	 1.75696	 2.84403	 0.00004	 0.81676	 0.14784	 0.71885	 0.00000	 0.02331	-1353.219956	-2863422.545094	156982.632383
7460	10.85444	10.19415	 9.20302	 7.39540	10.14978	 1.79239	 2.84072	 0.00002	 0.86208	 0.17813	 0.70575	 0.00000	 0.02562	-1353.476645	-2863514.822282	156561.532587
7470	10.98713	10.32437	 9.56739	 6.73725	10.32665	 1.80830	 2.82718	 0.00001	 0.85627	 0.15777	 0.70100	 0.00000	 0.02409	-1353.395321	-2863573.138664	156782.496235
7480	11.45313	10.92937	 9.32350	 6.78939	10.35374	 1.80111	 2.82139	 0.00001	 0.86199	 0.15031	 0.74295	 0.00000	 0.01988	-1353.439415	-2863450.444710	156571.615523
7490	11.09259	10.11315	 9.14901	 6.75330	10.25712	 1.79322	 2.80297	 0.00001	 0.96150	 0.14860	 0.73855	 0.00000	 0.01818	-1353.207839	-2863476.026238	157060.348003
7500	10.38511	 9.54987	 9.79217	 7.46141	10.78928	 1.84890	 2.91177	 0.00001	 0.96598	 0.13316	 0.72083	 0.00000	 0.01951	-1353.451015	-2863298.900123	156396.869255
7510	10.33603	10.68835	 9.97942	 7.77789	 9.89742	 1.88821	 2.95541	 0.00000	 1.00175	 0.09683	 0.70604	 0.00000	 0.01294	-1353.279098	-2863663.739928	157105.544176
7520	10.61807	10.35241	 9.30789	 7.11764	 9.77385	 1.82045	 2.83948	 0.00000	 1.03426	 0.16023	 0.79158	 0.00000	 0.02547	-1352.509052	-2863470.528414	158452.425352
7530	10.46544	10.16626	 9.14967	 7.20018	10.20043	 1.86364	 2.91304	 0.00000	 1.01526	 0.15255	 0.79021	 0.00000	 0.03839	-1352.618165	-2863576.194496	158339.863880
7540	 9.97888	10.44681	 8.89590	 7.14631	10.24177	 1.81271	 2.86374	 0.00000	 1.01406	 0.16826	 0.87325	 0.00000	 0.04454	-1352.122532	-2863489.673189	159244.608575
7550	 9.99484	11.12867	 9.22607	 7.40639	 9.95133	 1.83589	 2.90193	 0.00000	 1.00442	 0.17779	 0.81189	 0.00000	 0.02963	-1352.885663	-2863421.713806	157650.387710
7560	 9.51226	11.10561	 9.67919	 7.48326	 9.93507	 1.83749	 2.89481	 0.00000	 1.00597	 0.15873	 0.81389	 0.00000	 0.03633	-1352.813645	-2863434.103280	157806.813681
7570	10.31789	10.41990	 9.13922	 7.41940	10.17011	 1.82926	 2.91488	 0.00000	 1.01049	 0.17695	 0.81755	 0.00000	 0.03280	-1352.546900	-2863370.806817	158277.007325
7580	10.14912	 9.45649	 9.18936	 7.51696	10.40805	 1.85407	 2.93087	 0.00000	 1.00498	 0.20235	 0.81309	 0.00000	 0.04472	-1352.270082	-2863492.942096	158952.779075
7590	10.09441	 9.91045	 9.43407	 7.92133	10.43152	 1.85211	 2.91275	 0.00001	 1.00272	 0.20190	 0.81126	 0.00000	 0.03582	-1352.458901	-2863477.761958	158559.960351
7600	 9.96646	 9.89932	 8.76153	 7.62738	10.26265	 1.72159	 2.74839	 0.00001	 1.07377	 0.21076	 0.86874	 0.00000	 0.02504	-1352.169321	-2863354.434578	159015.792603
7610	 9.81374	10.44026	 9.24081	 7.26062	10.10421	 1.74667	 2.79341	 0.00001	 1.05450	 0.20698	 0.85316	 0.00000	 0.03724	-1352.152660	-2863420.663247	159115.342939
7620	 9.84464	 9.43431	 9.00877	 8.04692	10.26103	 1.75526	 2.84490	 0.00001	 1.04249	 0.20462	 0.84344	 0.00000	 0.07098	-1352.599323	-2863414.213212	158215.567570
7630	 9.90666	 9.39129	 9.13094	 8.32814	10.40248	 1.76938	 2.90031	 0.00001	 0.96020	 0.19658	 0.83215	 0.00000	 0.04436	-1352.697010	-2863369.814916	157975.793957
7640	 9.58360	 9.94251	 9.36112	 8.34272	10.22467	 1.77478	 2.92658	 0.00000	 0.92540	 0.19598	 0.82961	 0.00000	 0.05832	-1352.662604	-2863507.623989	158182.416839
7650	 9.92836	 9.65712	 9.55210	 8.72986	10.07541	 1.78476	 2.95177	 0.00000	 0.91781	 0.17322	 0.84509	 0.00000	 0.04613	-1352.930075	-2863401.653299	157541.503873
7660	 9.79970	 9.88684	 9.19635	 8.60741	 9.98498	 1.70091	 2.84098	 0.00001	 0.95908	 0.21962	 0.88309	 0.00000	 0.06734	-1352.535771	-2863487.334990	158415.792507
7670	 9.01480	 9.27607	 9.54527	 8.37345	10.33352	 1.73453	 2.91511	 0.00001	 0.94127	 0.17608	 0.86792	 0.00000	 0.05326	-1352.710971	-2863408.586779	157986.644052
7680	 9.38222	 9.14322	 9.69346	 8.86317	 9.91833	 1.70245	 2.86418	 0.00000	 0.95901	 0.16771	 0.88427	 0.00000	 0.07570	-1352.765674	-2863417.502245	157886.154751
7690	10.20497	 8.89460	 9.54372	 9.09425	10.29404	 1.73049	 2.94274	 0.00001	 0.94062	 0.17287	 0.86731	 0.00000	 0.05979	-1352.983280	-2863483.422104	157516.862256
7700	 9.53845	 9.48483	 9.40283	 8.55749	10.33511	 1.71020	 2.91084	 0.00001	 0.95241	 0.15914	 0.87661	 0.00000	 0.03351	-1352.880894	-2863436.670472	157674.883056
7710	10.21307	 9.72049	 9.38602	 8.81672	10.11671	 1.68713	 2.87131	 0.00001	 0.96935	 0.17996	 0.89220	 0.00000	 0.02532	-1353.096709	-2863518.636377	157325.218427
7720	10.25168	 9.26598	 8.97812	 8.89627	10.51607	 1.69283	 2.88959	 0.00000	 0.96321	 0.17501	 0.88656	 0.00000	 0.02786	-1353.180383	-2863438.398868	157077.633199
7730	 9.56781	 9.37058	 9.63063	 9.57561	 9.85206	 1.66315	 2.83652	 0.00000	 0.98040	 0.20291	 0.90238	 0.00000	 0.02438	-1353.034836	-2863469.525977	157399.854214
7740	 9.51028	 9.05285	 9.55863	 9.65581	10.09608	 1.71202	 2.90220	 0.00001	 0.95830	 0.20188	 0.88203	 0.00000	 0.04043	-1353.231822	-2863417.801761	156954.157342
7750	 8.70164	 9.40294	 9.02769	 9.56826	10.15408	 1.66727	 2.84246	 0.00000	 0.98386	 0.22309	 0.90312	 0.00000	 0.03988	-1352.781610	-2863338.674107	157775.453661
7760	 8.69483	 9.61578	 8.78063	 9.60515	10.21646	 1.68274	 2.88289	 0.00000	 0.97145	 0.20219	 0.89174	 0.00000	 0.03720	-1352.859168	-2863324.387102	157606.051379
7770	 8.80372	 9.45894	 9.37080	10.24833	10.09573	 1.69691	 2.87524	 0.00000	 0.96796	 0.17943	 0.76863	 0.00000	 0.02711	-1353.632420	-2863395.930131	156131.089577
7780	 9.66773	 9.75480	 9.43886	10.26758	 9.93423	 1.70705	 2.91374	 0.00000	 0.95791	 0.12308	 0.73602	 0.00000	 0.03205	-1353.507968	-2863442.447953	156426.512883
7790	 9.87126	 9.70615	 9.20659	 9.74076	 9.91011	 1.67375	 2.86987	 0.00000	 0.97255	 0.14909	 0.82076	 0.00000	 0.04680	-1353.538537	-2863562.709454	156485.634540
7800	 9.83182	 9.36702	 9.21808	10.39141	 9.99726	 1.68576	 2.92416	 0.00000	 0.96093	 0.16762	 0.81095	 0.00000	 0.03119	-1353.459323	-2863479.756069	156561.110050
7810	 9.74768	 9.90060	 9.55190	10.32995	 9.76481	 1.71219	 2.90373	 0.00000	 0.95049	 0.20537	 0.80214	 0.00000	 0.03452	-1353.737561	-2863504.964995	156029.842762
7820	 9.95638	10.28923	 9.24468	 9.72319	 9.73555	 1.76309	 2.89371	 0.00000	 0.79135	 0.24233	 0.82976	 0.00000	 0.03499	-1353.386215	-2863548.034462	156775.604214
7830	10.17578	 9.78252	 9.11535	 8.93338	 9.84162	 1.74785	 2.88754	 0.00001	 0.80258	 0.20919	 0.79709	 0.00000	 0.03648	-1353.239779	-2863412.065974	156932.508779
7840	 9.93410	 9.76610	 8.68602	 8.25217	10.09912	 1.66403	 2.78598	 0.00001	 0.84167	 0.17847	 0.79238	 0.00000	 0.03240	-1353.713086	-2863476.099803	156049.928027
7850	10.81496	10.45319	 8.75621	 8.88812	10.12400	 1.68783	 2.83860	 0.00001	 0.82972	 0.15456	 0.78113	 0.00000	 0.02217	-1353.589196	-2863366.989011	156188.596738
7860	10.29642	10.06036	 8.99194	 8.87852	10.26654	 1.69815	 2.83583	 0.00001	 0.82468	 0.13035	 0.76592	 0.00000	 0.02847	-1353.895960	-2863356.138247	155564.217530
7870	 9.96367	 9.02362	 9.22316	 8.74696	10.27655	 1.66783	 2.79555	 0.00001	 0.94289	 0.16024	 0.87119	 0.00000	 0.01606	-1353.162373	-2863259.751992	156935.005940
7880	10.10564	 9.59997	 9.71325	 8.85535	10.23111	 1.66045	 2.86301	 0.00002	 0.94708	 0.13201	 0.87506	 0.00000	 0.02934	-1353.429919	-2863445.379982	156585.542350
7890	 8.93086	 9.92083	 9.38605	 8.49781	10.36370	 1.63570	 2.83165	 0.00001	 0.92105	 0.10926	 0.99665	 0.00000	 0.03971	-1353.260812	-2863316.001459	156794.377539
7900	 9.33367	10.22018	 9.50565	 8.64050	10.30592	 1.66653	 2.85938	 0.00001	 0.90584	 0.12832	 0.98019	 0.00000	 0.02697	-1353.258124	-2863442.786130	156926.537231
7910	 9.73022	10.45992	 9.41871	 8.43617	10.40684	 1.67460	 2.87746	 0.00000	 0.89705	 0.07885	 0.97069	 0.00000	 0.04034	-1353.457573	-2863397.389786	156482.243532
7920	 9.74429	 9.57128	 9.51681	 8.64221	10.08838	 1.62336	 2.84023	 0.00000	 0.92537	 0.08134	 1.00133	 0.00000	 0.03200	-1353.191530	-2863431.972534	157048.912017
7930	10.59897	 9.77966	 9.24669	 8.40451	10.30161	 1.66099	 2.85765	 0.00000	 0.90440	 0.09615	 0.97864	 0.00000	 0.02453	-1353.310675	-2863424.862913	156803.513703
7940	10.39977	 9.88402	 9.41779	 8.85701	10.23854	 1.65082	 2.83944	 0.00000	 0.90997	 0.07229	 0.98467	 0.00000	 0.02477	-1353.456345	-2863427.608543	156514.918054
7950	10.01153	10.68748	 9.90058	 7.76591	10.22330	 1.69277	 2.81839	 0.00000	 0.89484	 0.06512	 0.96830	 0.00000	 0.02189	-1353.657393	-2863567.274195	156252.488806
7960	10.58026	 9.94792	 9.74004	 8.03568	10.50944	 1.73086	 2.88523	 0.00001	 0.87955	 0.06400	 0.83766	 0.00000	 0.00690	-1353.565242	-2863407.822122	156277.338031
7970	10.77782	10.40732	 9.71738	 7.91934	10.03847	 1.71274	 2.82523	 0.00001	 0.89133	 0.05391	 0.84888	 0.00000	 0.00637	-1353.654897	-2863498.817330	156189.023741
7980	10.81904	10.10799	10.00190	 7.94724	10.20537	 1.69868	 2.82250	 0.00001	 0.89871	 0.06353	 0.85591	 0.00000	 0.00866	-1353.733820	-2863590.740795	156123.101581
7990	10.67894	10.17745	 9.66752	 7.70917	10.51567	 1.73262	 2.87575	 0.00000	 0.90844	 0.06065	 0.83914	 0.00000	 0.00261	-1353.813742	-2863536.719532	155909.234734
8000	10.09568	10.58791	 9.89556	 7.70449	10.36996	 1.72538	 2.79643	 0.00000	 0.92965	 0.05274	 0.77180	 0.00000	 0.00552	-1353.934971	-2863454.088681	155584.147522
8010	 9.89904	11.24846	10.09466	 8.22291	10.55743	 1.77547	 2.89906	 0.00000	 0.90342	 0.04557	 0.75002	 0.00000	 0.00912	-1353.999334	-2863427.128355	155428.459961
8020	 9.41047	10.26231	10.30804	 7.73498	10.28893	 1.72919	 2.85177	 0.00000	 0.83824	 0.03827	 0.70022	 0.00000	 0.00356	-1354.271916	-2863482.536730	154938.704776
8030	 9.55112	10.32916	 9.93933	 7.67935	10.34795	 1.74997	 2.87911	 0.00000	 0.83350	 0.02564	 0.69626	 0.00000	 0.00173	-1354.242874	-2863385.468305	154899.719333
8040	 9.81886	10.07294	10.05691	 8.31566	10.78779	 1.73760	 2.88484	 0.00000	 0.83631	 0.02396	 0.69862	 0.00000	 0.00132	-1354.522022	-2863432.686027	154388.641233
8050	 9.60213	 9.65641	 9.66143	 8.14154	10.29550	 1.71123	 2.85968	 0.00000	 0.85420	 0.02964	 0.71356	 0.00000	 0.00299	-1354.114638	-2863466.904737	155237.629707
8060	10.32918	 9.93802	 9.84766	 8.29770	10.28098	 1.73534	 2.82143	 0.00000	 0.84725	 0.02758	 0.79919	 0.00000	 0.00373	-1354.204504	-2863393.377176	154984.368351
8070	10.68290	 9.96099	 9.33772	 7.80770	 9.96163	 1.72603	 2.80836	 0.00000	 0.76804	 0.02636	 0.80291	 0.00000	 0.00475	-1354.302692	-2863478.535393	154873.151031
8080	10.74955	10.05290	 9.70940	 8.16698	10.19267	 1.73244	 2.82588	 0.00000	 0.76327	 0.02062	 0.79793	 0.00000	 0.00452	-1354.364636	-2863392.698697	154663.427640
8090	10.46162	10.00149	 9.92244	 8.44653	 9.82789	 1.69893	 2.78696	 0.00000	 0.78663	 0.04451	 0.82235	 0.00000	 0.00705	-1354.168577	-2863514.682838	155177.528668
8100	10.05350	 9.29390	 9.59280	 8.63522	10.18590	 1.72210	 2.82497	 0.00000	 0.77605	 0.04754	 0.80377	 0.00000	 0.01153	-1354.118999	-2863431.047838	155193.050522
8110	 9.26527	 9.12435	 9.44404	 8.04369	10.47851	 1.68942	 2.77343	 0.00000	 0.79047	 0.05176	 0.81871	 0.00000	 0.00759	-1353.960727	-2863351.653118	155430.199971
8120	 9.40672	 9.02520	 9.34731	 8.07211	10.57887	 1.62676	 2.68358	 0.00000	 0.82092	 0.04283	 0.85025	 0.00000	 0.01754	-1353.889812	-2863242.779327	155463.155799
8130	 9.49917	 9.70358	10.24912	 8.25359	10.67164	 1.65925	 2.70341	 0.00000	 0.80882	 0.02510	 0.83771	 0.00000	 0.00521	-1354.334203	-2863384.174313	154715.769115
8140	 9.35066	 9.66368	 9.96653	 8.28344	10.59395	 1.69792	 2.73369	 0.00000	 0.79856	 0.02492	 0.82709	 0.00000	 0.00303	-1354.372762	-2863456.906911	154711.383181
8150	 9.78838	 8.86829	 9.16423	 8.57364	10.65348	 1.67973	 2.68914	 0.00000	 0.80445	 0.02856	 0.83319	 0.00001	 0.00199	-1354.281892	-2863429.284548	154865.500248
8160	 8.94397	 9.74201	 9.29620	 8.05252	10.57405	 1.60867	 2.59367	 0.00000	 0.75793	 0.04344	 0.86386	 0.00001	 0.00513	-1354.118526	-2863329.850069	155092.797331
8170	 9.62683	 9.72301	 9.17350	 8.14124	10.62607	 1.63923	 2.64476	 0.00000	 0.75484	 0.02597	 0.85221	 0.00001	 0.00273	-1354.435099	-2863423.938374	154553.740140
8180	10.20633	 9.70425	 8.92842	 7.67052	10.50138	 1.60180	 2.60812	 0.00000	 0.76544	 0.01835	 0.86419	 0.00003	 0.00327	-1354.281322	-2863349.074346	154786.430641
8190	10.36642	 9.84119	 9.26674	 7.87800	10.60492	 1.60822	 2.63384	 0.00000	 0.75797	 0.02659	 0.91186	 0.00002	 0.00362	-1354.539549	-2863577.630808	154498.532189
8200	 9.77470	 9.73917	 9.38069	 8.18503	10.56987	 1.63582	 2.69632	 0.00000	 0.76350	 0.01236	 0.90423	 0.00004	 0.00448	-1354.252639	-2863399.802849	154894.525014
8210	 9.81273	10.24236	 9.44236	 7.89506	10.50286	 1.68077	 2.75828	 0.00000	 0.86071	 0.02304	 0.88311	 0.00001	 0.00735	-1353.747541	-2863276.153397	155781.071447
8220	 9.24266	 9.72478	 9.98419	 7.61170	10.20159	 1.65939	 2.72035	 0.00000	 0.87271	 0.03131	 0.89543	 0.00002	 0.00444	-1353.825096	-2863542.341873	155892.150472
8230	 9.46859	 9.72048	 9.87564	 8.16654	10.24318	 1.64885	 2.71224	 0.00000	 1.01273	 0.04320	 0.89134	 0.00004	 0.00571	-1353.666159	-2863517.345124	156185.026360
