iteration	P_A cs	P_A nc	P_B cs	P_B nc	P_C cs	P_C nc	P_ANC cs	P_ANC nc	P_ROOT cs	P_ROOT nc	MB_A->B ms	MB_A->B nm	MB_B->A ms	MB_B->A nm	MB_A->C ms	MB_A->C nm	MB_C->A ms	MB_C->A nm	MB_B->C ms	MB_B->C nm	MB_C->B ms	MB_C->B nm	
5560	1.94322233675990219126106239855289459	2674	4.87069840415402488531526614679023623	5177	3.59878977086173579280625745013821870	4675	2.71300690032492308745304399053566158	3144	5.85259120867095106177657726220786572	6330	1.73524382761270157260469204629771411	0	1.07690398893053429496546868904260918	3581	1.38009560199181868789253258000826463	1496	1.07690398893053429496546868904260918	803	1.38009560199181868789253258000826463	0	1.73524382761270157260469204629771411	527	
5570	1.95009779922705384080927615286782384	2637	4.75583722948741893787882872857153416	5161	3.69007683897067595424346109211910516	4671	2.73483301166889525291026075137779117	3144	5.83143824434627866537539375713095069	6387	1.70774055717356265660100689274258912	0	1.07037757619801299213690981559921056	3618	1.38090654750932850802769280562642962	1452	1.07037757619801299213690981559921056	823	1.38090654750932850802769280562642962	0	1.70774055717356265660100689274258912	516	
5580	1.95454790013066825871135279157897457	2619	4.69561249346908748947271305951289833	4910	3.51610384838829537201831954007502645	4756	2.70816407561453065255818728473968804	3146	5.85684828947295343937184952665120363	6569	1.67434629278611080138716715737245977	2	1.06092954291372398856196923588868231	3409	1.33825637043921252811173872032668442	1472	1.06092954291372398856196923588868231	895	1.33825637043921252811173872032668442	0	1.67434629278611080138716715737245977	536	
5590	2.00523307720547272481326217530295253	2630	4.84269297438089107998848703573457897	4922	3.78134669325995087518776927026920021	4700	2.75414048361551122567902893933933228	3155	6.06398598865701643489956040866672993	6593	1.72426053922488353720154918846674263	0	1.08983873129328623363676342705730349	3347	1.40237706507515658138629532913910225	1440	1.08983873129328623363676342705730349	923	1.40237706507515658138629532913910225	0	1.72426053922488353720154918846674263	503	
5600	1.94669066697338388749471960181836039	2606	4.78084739885561749161979605560190976	4919	3.67896669934852482697351661045104265	4667	2.69912108469435851887396893289405853	3230	6.11381255586992988781958047184161842	6578	1.68881384219410368707769976026611403	0	1.05335688082143619226371811237186193	3406	1.35416049595849052877838403219357133	1417	1.05335688082143619226371811237186193	953	1.35416049595849052877838403219357133	0	1.68881384219410368707769976026611403	454	
5610	1.92033956922989412774427364638540894	2728	4.77364345603188500177793684997595847	4814	3.53916594327488720495011875755153596	4647	2.75064088273049378585710655897855759	3338	5.83254678044808105852325752493925393	6473	1.68223344494659676762182698439573869	0	1.04562695927196447343021645792759955	3317	1.33236396780885413271278139291098341	1448	1.04562695927196447343021645792759955	887	1.33236396780885413271278139291098341	0	1.68223344494659676762182698439573869	416	
5620	1.99026306843650968581016513780923560	2725	4.86801308111216712859459221363067627	4885	3.66516822668749453484338118869345635	4635	2.80704445361751631082825042540207505	3291	5.84134647574255261304188024951145053	6464	1.72843948625207244340629131329478696	2	1.08140890272588330311975823860848323	3342	1.37468609062047764091119006479857489	1435	1.08140890272588330311975823860848323	868	1.37468609062047764091119006479857489	0	1.72843948625207244340629131329478696	421	
5630	1.91992474458656126046207646140828729	2707	4.99729228117977264389537594979628921	4800	3.68579615152202011429949379817117006	4671	2.75978634317325743907645119179505855	3399	5.80251517378857339934938863734714687	6423	1.74732002329964219988767126778839156	0	1.06412978320279760779953903693240136	3385	1.38000144392889101396804107935167849	1401	1.06412978320279760779953903693240136	916	1.38000144392889101396804107935167849	0	1.74732002329964219988767126778839156	419	
5640	1.84030085242806551448779828206170350	2755	4.79876285449905193303266059956513345	4660	3.75974771834810850279495753056835383	4743	2.71043663628633035855841626471374184	3209	5.88956784300234836848630948225036263	6633	1.68700892740358399102262865199008957	1	1.02900180665156959491923771565780044	3240	1.36377587380603304545445553230820224	1419	1.02900180665156959491923771565780044	1012	1.36377587380603304545445553230820224	0	1.68700892740358399102262865199008957	519	
5650	1.87839734083747367243688586313510314	2728	5.01902670922562332833649634267203510	4654	3.93932333611052820643294580804649740	4691	2.73460178556738409128001876524649560	3287	6.10072528110499412434819532791152596	6640	1.74264360783427574297377304901601747	2	1.04671505609410675496917519922135398	3328	1.40800421568930578253286967083113268	1318	1.04671505609410675496917519922135398	931	1.40800421568930578253286967083113268	0	1.74264360783427574297377304901601747	507	
5660	1.91498341391449322657081211218610406	2535	5.00054930833509292398275647428818047	4660	3.93761974381844614967462803178932518	4653	2.70051595727438087379823627998121083	3517	6.08357561367126997708965063793584704	6635	1.73187067204337563630645036027999595	0	1.05359394500064640354253242549020797	3335	1.40737600121559225385681202169507742	1264	1.05359394500064640354253242549020797	944	1.40737600121559225385681202169507742	0	1.73187067204337563630645036027999595	446	
5670	1.91365824635271009057646551809739321	2552	4.82686492393268018474827840691432357	4721	3.83317850889542377501584269339218736	4727	2.64181277480819387548649501695763320	3320	5.94241238926416048826695259776897728	6680	1.69408062071844645046780897246208042	1	1.04572433378287410477014418574981391	3240	1.38225508625204951407283715525409207	1235	1.04572433378287410477014418574981391	984	1.38225508625204951407283715525409207	0	1.69408062071844645046780897246208042	444	
5680	1.89472959377627803156940444750944152	2586	4.88128141763190548374495847383514047	4786	3.90000165801241216456674010260030627	4786	2.65973172300203763995796180097386241	3291	5.96001874930790354056853175279684365	6551	1.71667507819378184485969995876075700	0	1.04628681495323405670205829665064812	3257	1.40080331505868382890866996604017913	1202	1.04628681495323405670205829665064812	924	1.40080331505868427299787981610279530	0	1.71667507819378184485969995876075700	449	
5690	1.83663108002267105867133523133816198	2705	4.83974535280182838192786221043206751	4640	4.01492837849155570495440770173445344	4606	2.63861295324652367355611204402521253	3312	6.11150019906476149600393910077400506	6737	1.70160409486436825510224934987490997	0	1.03180460831461440207590385398361832	3202	1.41028446963725406781975379999494180	1224	1.03180460831461440207590385398361832	921	1.41028446963725451190896365005755797	0	1.70160409486436825510224934987490997	446	
5700	1.84994772730853007658424758119508624	2615	4.99872978243338028647713144891895354	4770	4.17427723964830210690024614450521767	4695	2.63072804963298612079825034015811980	3176	6.16490521588273132636004447704181075	6744	1.75582622238308694306851975852623582	4	1.04918390461806065871996906935237348	3255	1.46010881537527037465906687430106103	1140	1.04918390461806065871996906935237348	936	1.46010881537527037465906687430106103	0	1.75582622238308694306851975852623582	442	
5710	1.88058391191445184453812089486746117	2579	4.71438224139652817257228889502584934	4741	3.94869958210220017846836526587139815	4656	2.63141118654077788008294191968161613	3186	6.21875389451019255915298344916664064	6838	1.68121464050268376588803675986127928	3	1.04144659315612475580792306573130190	3237	1.40153230865502198554395363316871226	1170	1.04144659315612475580792306573130190	926	1.40153230865502198554395363316871226	0	1.68121464050268376588803675986127928	439	
5720	1.85429309383735096972145584004465491	2566	4.51193044679555921305791343911550939	4858	3.62569994955783547752048434631433338	4694	2.59653983700993640226784009428229183	3147	6.13442877935035646430605993373319507	6735	1.61309296230494059187776656472124159	1	1.01642312342251517343072464427677915	3247	1.32398342315096262389317871566163376	1138	1.01642312342251517343072464427677915	828	1.32398342315096262389317871566163376	0	1.61309296230494059187776656472124159	413	
5730	1.93009857168183240894165919598890468	2662	4.48244828700284969613676366861909628	4801	3.66937345712817375442682532593607903	4555	2.60315102782884322252243691764306277	3283	6.40442798755115649811386902001686394	6699	1.61455710188698575713317495683440939	1	1.04292055829050434034854788478696719	3100	1.33218868306174464954949598904931918	1268	1.04292055829050434034854788478696719	904	1.33218868306174464954949598904931918	0	1.61455710188698575713317495683440939	344	
5740	1.86622948653476772307158171315677464	2517	4.78107463714602420878918564994819462	4838	3.70379137589201157254592544632032514	4585	2.61323760500272994633519374474417418	3346	6.19249617425543874560389667749404907	6714	1.66593506358382303922383016470121220	3	1.02173901247722298535336449276655912	3312	1.34109336300142145681491001596441492	1240	1.02173901247722298535336449276655912	917	1.34109336300142145681491001596441492	0	1.66593506358382303922383016470121220	342	
5750	1.91800381511104833798242452758131549	2542	4.67691594292087309270300465868785977	4724	3.64873078774851622441133258689660579	4487	2.71978395853611276677952446334529668	3337	6.40720521277419674532893623108975589	6910	1.63557050228224065691051691828761250	2	1.03236176830707426788080738333519548	3241	1.31786925909750896046546131401555613	1240	1.03236176830707426788080738333519548	837	1.31786925909750896046546131401555613	0	1.63557050228224065691051691828761250	354	
5760	1.93350041941342420948046765261096880	2583	4.74870774348299384826077584875747561	4467	3.71742349787098058655487875512335449	4525	2.67048244080673624623045725456904620	3466	6.52607697611176096330609652795828879	6959	1.64279321725432003731270924618002027	3	1.03397374239971018283767989487387240	3116	1.32799616763856942469601563061587512	1179	1.03397374239971018283767989487387240	859	1.32799616763856942469601563061587512	0	1.64279321725432003731270924618002027	367	
5770	1.87567227047858442467997974745230749	2564	4.66653909076716466586276510497555137	4611	3.64375205375459243484215221542399377	4504	2.57175180877338593887770912260748446	3438	6.71659630374055094392815590254031122	6883	1.62879184828900469561574482213472947	3	1.01698628455501038914121636480558664	3201	1.31948769977723912028011454822262749	1144	1.01698628455501038914121636480558664	836	1.31948769977723912028011454822262749	0	1.62879184828900469561574482213472947	334	
5780	1.94039851732021340069422876695170999	2652	4.66036889399628417862686546868644655	4491	3.73896115176422050296878296649083495	4510	2.61293454475960151839331047085579485	3391	6.99315022820709319972820594557560980	6956	1.64426647460355801477760451234644279	5	1.04591922821875993321327769081108272	3047	1.34712736328695648069242452038452029	1196	1.04591922821875993321327769081108272	864	1.34712736328695648069242452038452029	0	1.64426647460355801477760451234644279	358	
5790	1.89172597224026817208653028501430526	2635	4.42650595696232240783274392015300691	4697	3.64112313668381037956578438752330840	4529	2.58892554310103495396333528333343565	3124	6.68028185642775440555851673707365990	7015	1.58453870652680728348116190318251029	3	1.02229264653274953822403858794132248	3124	1.31620676775148837123197154141962528	1132	1.02229264653274953822403858794132248	785	1.31620676775148837123197154141962528	0	1.58453870652680728348116190318251029	386	
5800	1.85921368003294040782691354252165183	2655	4.43691226559800089290774849359877408	4723	3.72043542688421124964293085213284940	4521	2.52836252418560469834574178094044328	3051	6.82937830205632501190393668366596103	7050	1.58689971154386300078442673111567274	0	1.01193190528409004969034867826849222	3072	1.32761958329858242855436856189044192	1150	1.01193190528409004969034867826849222	865	1.32761958329858242855436856189044192	0	1.58689971154386300078442673111567274	354	
5810	1.80842543587379744884913179703289643	2544	4.38494725192648449052512660273350775	4745	3.90760436809863387352947938779834658	4638	2.45938316507195686710929294349625707	2972	6.78277053257631035165786670404486358	7101	1.57616566860270190808535062387818471	4	0.99575949128881668936941196079715155	3045	1.35348267945481759433334900677436963	1025	0.99575949128881668936941196079715155	926	1.35348267945481759433334900677436963	0	1.57616566860270190808535062387818471	411	
5820	1.86135941402300009173131911666132510	2507	4.32122039175754224515912937931716442	4683	3.93228279767639410380297704250551760	4423	2.60121534457788383676302146341186017	2951	7.07176285188603870324186573270708323	7436	1.54935608234102617508654020639369264	5	0.99962791419145813343050122057320550	3003	1.33641241354308260014249754021875560	1039	0.99962791419145813343050122057320550	916	1.33641241354308260014249754021875560	0	1.54935608234102617508654020639369264	343	
