iteration	C_ANC cs	C_ANC nc	C_ANC_A cs	C_ANC_A nc	C_ANC_B cs	C_ANC_B nc	C_ANC_A->B ms	C_ANC_A->B nm	C_ANC_B->A ms	C_ANC_B->A nm	C_ROOT cs	C_ROOT nc	C_ROOT_A cs	C_ROOT_A nc	C_ROOT_B cs	C_ROOT_B nc	C_ROOT_C cs	C_ROOT_C nc	C_ROOT_A->B ms	C_ROOT_A->B nm	C_ROOT_B->A ms	C_ROOT_B->A nm	C_ROOT_A->C ms	C_ROOT_A->C nm	C_ROOT_C->A ms	C_ROOT_C->A nm	C_ROOT_B->C ms	C_ROOT_B->C nm	C_ROOT_C->B ms	C_ROOT_C->B nm	
8080	2.92785251881070474055945851432625204	3636	2.23840917103165004675702220993116498	2084	3.03593554955269828710129331739153713	2980	2.18711183071560899549012901843525469	1580	0.00000000000000000000000000000000000	0	17.79430822744075157970655709505081177	13854	2.23840917103165004675702220993116498	2084	3.03593554955269828710129331739153713	2980	3.01418379058665486525114829419180751	3082	6.70881359855584946672024670988321304	3216	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8090	3.00431951752251524823122963425703347	3485	2.19603965407324741576644555607344955	2101	2.96266880665195442290382743522059172	2986	2.13712280380842178928446628560777754	1626	0.00000000000000000000000000000000000	0	17.85621577128616621621404192410409451	13855	2.19603965407324741576644555607344955	2101	2.96266880665195442290382743522059172	2986	2.98499503099795271410243913123849779	3058	6.57397040036689617181764333508908749	3340	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8100	2.90716189020369819573375025356654078	3458	2.19991510096072540036971076915506274	2172	2.94047199984730811550548423838336021	3110	2.14976693564549536930030626535881311	1589	0.00000000000000000000000000000000000	0	17.58792677517058322678167314734309912	13665	2.19991510096072540036971076915506274	2172	2.94047199984730811550548423838336021	3110	2.95188787150322884400566181284375489	3053	6.61143718024732862659220700152218342	3286	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8110	2.76823926135838549456025248218793422	3439	2.12379248682440158191297996381763369	2272	2.84511408992954573093925318971741945	3110	2.09628542056708999652414604497607797	1606	0.00000000000000000000000000000000000	0	17.66462568990051806849805871024727821	13577	2.12379248682440158191297996381763369	2272	2.84511408992954573093925318971741945	3110	2.94404430842928510614342485496308655	3041	6.47414472130901863522467465372756124	3332	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8120	2.79351698581659846354341425467282534	3407	2.06185662691905013943483027105685323	2179	2.81241806611848232932970859110355377	3090	2.03550880452424598487937146273907274	1624	0.00000000000000000000000000000000000	0	17.86400195436836213502829195931553841	13731	2.06185662691905013943483027105685323	2179	2.81241806611848232932970859110355377	3090	2.84544438388173936971270450158044696	3000	6.27152584455157757759025116683915257	3338	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8130	2.82304900609559528135150685557164252	3441	2.11386657570059721678035202785395086	2138	2.89326458584050794087261238018982112	3002	2.08391742994984552339587935421150178	1614	0.00000000000000000000000000000000000	0	18.33041958948881955393517273478209972	13884	2.11386657570059721678035202785395086	2138	2.89326458584050794087261238018982112	3002	2.93929795494077117368192375579383224	2976	6.42494542535658297310874331742525101	3296	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8140	2.76709836965316124945957199088297784	3420	2.13638312799322571677862470096442848	2223	2.97184682182328030464191215287428349	3049	2.12790087184299858691360896045807749	1605	0.00000000000000000000000000000000000	0	18.11793258809071005543955834582448006	13780	2.13638312799322571677862470096442848	2223	2.97184682182328030464191215287428349	3049	2.95408152500792908767834887839853764	2948	6.55031846122492833472961137886159122	3286	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8150	2.72358830007064023348561931925360113	3139	2.15441470559268299922450751182623208	2213	2.85865078997734300969568721484392881	3150	2.09678359245075141004122087906580418	1591	0.00000000000000000000000000000000000	0	17.81692801253598901212171767838299274	13547	2.15441470559268299922450751182623208	2213	2.85865078997734300969568721484392881	3150	2.89887975454711677159025384753476828	3090	6.45419373963822362583186986739747226	3250	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8160	2.72604578357515014985779089329298586	3368	2.02726870158881844474763056496158242	2223	2.84630062004875261649772255623247474	2879	2.02469686620357647299783820926677436	1581	0.00000000000000000000000000000000000	0	17.87446595609516819536111142951995134	13857	2.02726870158881844474763056496158242	2223	2.84630062004875261649772255623247474	2879	2.78632502582443253302812991023529321	3041	6.21653700168664880010283013689331710	3238	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8170	2.79541927568689185790162810008041561	3408	2.11199429074711764187100015988107771	2200	2.85184071262737059981873244396410882	2940	2.06545214936480192591261584311723709	1533	0.00000000000000000000000000000000000	0	17.89103686995531106163070944603532553	13803	2.11199429074711764187100015988107771	2200	2.85184071262737059981873244396410882	2940	2.86893801030301709431569179287180305	3057	6.34681781601688488336776572396047413	3116	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8180	2.81833684696441721939663693774491549	3654	2.14774170693486565753005379519890994	2074	2.81382297555522464804766968882177025	2839	2.04023024904079264274514571297913790	1503	0.00000000000000000000000000000000000	0	17.65509854036860204473669000435620546	14035	2.14774170693486565753005379519890994	2074	2.81382297555522464804766968882177025	2839	2.74345483330149786382889942615292966	3052	6.22839296034874667640224288334138691	3054	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8190	2.86016859674510204314401562442071736	3646	2.12513649186881403707616300380323082	2099	2.87048583291942183137734900810755789	2830	2.04970065976485393832717818440869451	1529	0.00000000000000000000000000000000000	0	18.14057549103540978308046760503202677	14080	2.12513649186881403707616300380323082	2099	2.87048583291942183137734900810755789	2830	2.79757698614581595819572612526826560	2991	6.27151291077534445150831743376329541	3104	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8200	2.88421565752533393123258065315894783	3441	2.08503597289329745123609427537303418	2139	2.84590065315273799129158760479185730	2931	2.05570344960481588003631259198300540	1606	0.00000000000000000000000000000000000	0	18.27155658975458152326609706506133080	13816	2.08503597289329745123609427537303418	2139	2.84590065315273799129158760479185730	2931	2.85178604395089729806045397708658129	3114	6.31869212081294140403997516841627657	3246	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8210	2.86484332578157196991242017247714102	3621	2.11294530592642848532136667927261442	2118	3.01178891050359975878336626919917762	2965	2.11804422689818716563081579806748778	1738	0.00000000000000000000000000000000000	0	18.03352575089186160539611591957509518	13870	2.11294530592642848532136667927261442	2118	3.01178891050359975878336626919917762	2965	2.95945940857550571223555380129255354	3047	6.51526490373560029922828107373788953	3530	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8220	2.81689416133638959038876237173099071	3751	2.08565168802041034368244254437740892	2139	2.96588550188727717582537479756865650	2941	2.08753381578032737309058575192466378	1671	0.00000000000000000000000000000000000	0	17.67025085500016956530089373700320721	13958	2.08565168802041034368244254437740892	2139	2.96588550188727717582537479756865650	2941	2.93018231919683591613079443050082773	2962	6.43199674301102408691122036543674767	3424	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8230	2.88832260784609795578603552712593228	3492	2.06768877221016289524868625449016690	2127	2.97647966208673864230149774812161922	3011	2.07984760541717461634902974765282124	1758	0.00000000000000000000000000000000000	0	17.95225831974300589877202583011239767	13892	2.06768877221016289524868625449016690	2127	2.97647966208673864230149774812161922	3011	2.88778866951529034068357759679201990	2970	6.39242835186698865612697773030959070	3594	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8240	2.70276878094730044210791675141081214	3445	2.05344925658756372044422278122510761	2215	3.02071757431500831359016956412233412	3101	2.11271109905671394812998187262564898	1837	0.00000000000000000000000000000000000	0	17.47923296391953229544924397487193346	13655	2.05344925658756372044422278122510761	2215	3.02071757431500831359016956412233412	3101	2.98505698611479974857729757786728442	3029	6.52451078287665975352638270123861730	3816	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8250	2.72280126244823472703160405217204243	3301	2.17304524107825125511794794874731451	2109	3.06375192595326151234758071950636804	3240	2.16912719452099311823189964343328029	1835	0.00000000000000000000000000000000000	0	17.29008661968752491588929842691868544	13530	2.17304524107825125511794794874731451	2109	3.06375192595326151234758071950636804	3240	2.89156427199763044200153672136366367	3121	6.63125690846876203465853905072435737	3802	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8260	2.72569042561066554597459798969794065	3136	2.01905286351196977534527832176536322	2234	3.02393857742664806664834031835198402	3146	2.10387559151969893989075899298768491	1895	0.00000000000000000000000000000000000	0	17.86250539123314240441686706617474556	13581	2.01905286351196977534527832176536322	2234	3.02393857742664806664834031835198402	3146	2.96676543806843184825083881150931120	3039	6.50371852272525341476239191251806915	3888	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8270	2.70262992466790885615068873448763043	3250	2.01681225922678297735046726302243769	2187	3.03978115371129176125464255164843053	3132	2.10188778844609647222796411369927227	1871	0.00000000000000000000000000000000000	0	17.45896046814361213250776927452534437	13546	2.01681225922678297735046726302243769	2187	3.03978115371129176125464255164843053	3132	2.93265530758300307923036598367616534	3135	6.47606686161640254795202054083347321	3800	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8280	2.69315401647084762259964918484911323	3308	2.02402091140115070189153811952564865	2189	3.05939451025972664055530003679450601	3085	2.10492776482699017748245751135982573	1907	0.00000000000000000000000000000000000	0	17.39988039782850037795469688717275858	13558	2.02402091140115070189153811952564865	2189	3.05939451025972664055530003679450601	3085	2.88775424263809199487695877905935049	3168	6.46892855422018975275477714603766799	3878	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
