,ref_gene_likelihood,hyp_gene_likelihood,hm_data_likelihood,rbf_ratio
50756,5458.824806728614,5478.334791973029,140050.50489710056,-19.509985244414565
50758,5543.831674114619,5565.069750664988,140071.62044447503,-21.238076550368532
50760,5415.697476371813,5430.95569589152,140071.00684115806,-15.258219519707382
50762,5428.683906352846,5444.326321298518,140084.09670797412,-15.642414945672499
50764,5441.921039834508,5456.638308879686,140064.5902340693,-14.717269045178
50766,5465.1299766569755,5481.564973362983,140071.59028142106,-16.43499670600795
50768,5465.837811005251,5488.815374347642,140046.25728112963,-22.977563342391477
50770,5455.207572267245,5474.489769285226,140059.92690405197,-19.28219701798116
50772,5415.003627258704,5434.265932396519,140065.60811331024,-19.26230513781502
50774,5456.904915793033,5473.646076077508,140063.76659505544,-16.741160284474972
50776,5541.639962068685,5559.722058641724,140047.7828977203,-18.082096573039053
50778,5533.415952440888,5551.7276728014685,140072.22309021393,-18.311720360580694
50780,5511.498070918674,5531.361018749042,140049.67864026382,-19.862947830368284
50782,5482.1457325748415,5499.690545151303,140064.00758572703,-17.54481257646148
50784,5436.926424640877,5460.032653593575,140046.11050778287,-23.106228952698075
50786,5502.725066813062,5526.713195493826,140071.09272944168,-23.98812868076402
50788,5450.687594250004,5472.658052642362,140052.98838605208,-21.970458392358523
50790,5485.081199753289,5506.21972459671,140069.88914869816,-21.138524843420782
50792,5503.030784348046,5526.582542898045,140056.07545077556,-23.55175854999925
50794,5410.985531737482,5441.030651968436,140071.81206993575,-30.045120230954126
50796,5495.650442702584,5538.272235968732,140046.87713742952,-42.621793266148416
50798,5408.1847214480795,5452.849269152299,140056.55361328996,-44.66454770421933
50800,5440.520306545643,5492.943689243433,140064.6497949025,-52.42338269779066
50802,5486.113580752495,5538.509347563519,140057.55705463304,-52.39576681102426
50804,5480.437440907874,5527.682010368235,140075.96292892337,-47.24456946036116
50806,5461.078213776512,5514.60455535518,140077.00183608095,-53.52634157866851
50808,5471.264722045691,5526.253159729648,140079.0373604679,-54.98843768395727
50810,5498.323554608936,5560.8431935021945,140067.68785619445,-62.51963889325816
50812,5463.128831977798,5527.663787992352,140073.27314461113,-64.53495601455415
50814,5413.947830004192,5480.420091114994,140078.91074273488,-66.47226111080181
50816,5469.694585853925,5527.581354112192,140065.84168461646,-57.886768258266784
50818,5455.775895636098,5511.824563665521,140074.6537680223,-56.048668029423425
50820,5406.393720168024,5452.815273164857,140072.58925749664,-46.42155299683327
50822,5417.202859664429,5460.945968837097,140074.38470646672,-43.74310917266848
50824,5431.454678454245,5475.705542558368,140063.33147267153,-44.25086410412223
50826,5454.422463557774,5493.533379869943,140079.77394480433,-39.11091631216914
50828,5422.584171749818,5458.15342700461,140060.1424055963,-35.56925525479255
50830,5433.034183676953,5465.059996280177,140037.62130853994,-32.02581260322404
50832,5360.117540263574,5399.091105801169,140058.2599778574,-38.97356553759528
50834,5323.441474764525,5361.206097910241,140075.1143740759,-37.76462314571563
50836,5407.520821227614,5438.025289923273,140081.36016746535,-30.504468695658943
50838,5489.616741072092,5521.322335208011,140068.0087690178,-31.705594135919455
50840,5410.0376287242225,5432.962907929554,140064.8352645498,-22.925279205331208
50842,5415.297002760453,5439.4757629104115,140066.59732334164,-24.17876014995818
50844,5484.168733843031,5505.231384707587,140062.79671860186,-21.062650864555508
50846,5434.7976402548675,5461.09969452949,140058.0275676363,-26.302054274622606
50848,5438.029006740852,5466.853656801805,140060.73991339572,-28.82465006095299
50850,5524.217706564104,5554.549406310253,140080.6481864573,-30.331699746148843
50852,5498.006003188959,5526.8107949657415,140057.59517883937,-28.804791776782622
50854,5475.400386062893,5507.297881116073,140066.8358897819,-31.897495053180137
50856,5427.708236358414,5461.594719822549,140057.66702838597,-33.88648346413538
50858,5404.77406374844,5440.641029331076,140054.04869828097,-35.86696558263611
50860,5396.8735634074765,5433.489959125932,140054.35366093199,-36.61639571845535
50862,5337.029496057396,5377.886093945214,140060.2256615521,-40.85659788781868
50864,5387.792694084894,5431.0334629488925,140052.9253511652,-43.24076886399871
50866,5409.936755118908,5453.350270950905,140073.18018177705,-43.41351583199685
50868,5290.45505381649,5338.312335098422,140068.23310658222,-47.857281281932046
50870,5404.814476016343,5448.268289968342,140077.04952090592,-43.45381395199911
50872,5436.253421421379,5473.554161542414,140063.81611649733,-37.30074012103432
50874,5407.235188381558,5450.307324126074,140062.10881024197,-43.072135744515435
50876,5388.166546853701,5431.437368722575,140077.49271590108,-43.27082186887401
50878,5371.244099412594,5408.205513319204,140070.18442126526,-36.96141390661069
50880,5458.798846247536,5499.333353682333,140077.68241616501,-40.53450743479698
50882,5394.2691795637575,5428.380040040093,140083.25708861186,-34.1108604763358
50884,5364.150043604923,5383.09579392479,140073.48898492169,-18.94575031986733
50886,5393.7038353508415,5416.22468361203,140072.19714171055,-22.520848261188803
50888,5368.743878646686,5390.688452079919,140062.51312279055,-21.944573433233018
50890,5343.90003997788,5377.3789722044,140082.40216849692,-33.478932226520556
50892,5371.986758713962,5410.682756840949,140048.8369483664,-38.695998126986524
50894,5235.342313253674,5279.960188530909,140062.21371535579,-44.617875277235726
50896,5381.050880266688,5421.632335516622,140058.0584813747,-40.58145524993415
50898,5378.382959571831,5420.71895269939,140072.312480249,-42.33599312755905
50900,5416.645513188749,5458.689806351381,140073.08772214362,-42.04429316263213
50902,5445.406815335295,5486.783386880502,140064.30982021682,-41.3765715452073
50904,5397.118599534057,5429.923187445209,140080.93462383575,-32.80458791115234
50906,5368.087829588056,5397.45799279932,140070.3280867041,-29.3701632112643
50908,5387.038660132337,5425.6720650338975,140079.36266123108,-38.633404901560425
50910,5393.872805360479,5434.610258017608,140070.5307403274,-40.737452657129325
50912,5290.102890599873,5332.536337299069,140076.52622444194,-42.43344669919588
50914,5397.646170706041,5451.701940547352,140064.8050892823,-54.0557698413113
50916,5384.981243421705,5443.350823894987,140061.4632470281,-58.36958047328244
50918,5444.580644223504,5493.908781438425,140073.51949924737,-49.32813721492039
50920,5415.393959900074,5472.237902973427,140052.33991576504,-56.84394307335242
50922,5433.522267343666,5498.988661623268,140056.7687271169,-65.46639427960235
50924,5402.891830685206,5459.925393083162,140072.8400625382,-57.0335623979563
50926,5389.160185421591,5440.666322227044,140084.39233216146,-51.506136805452115
50928,5449.008105711882,5501.32551501051,140072.68391981116,-52.317409298627354
50930,5476.237518852301,5524.3945160112935,140078.24446163542,-48.15699715899245
50932,5434.74467445344,5483.008182122139,140067.95943813917,-48.263507668699276
50934,5450.635892947008,5495.906670742758,140070.96805420239,-45.27077779575029
50936,5388.929306128446,5435.7183737736505,140075.17772893352,-46.78906764520434
50938,5470.79394536689,5514.9686541208375,140102.16496045154,-44.174708753947925
50940,5436.513184992243,5478.811625744712,140079.06123392252,-42.298440752469105
50942,5455.293615237359,5496.215269989655,140068.1384798169,-40.92165475229649
50944,5470.291836555391,5511.078151004913,140072.67132063527,-40.78631444952225
50946,5390.648039601278,5427.563853170955,140058.44515215175,-36.915813569677084
50948,5449.646287974417,5483.271262393624,140066.72986626803,-33.62497441920732
50950,5421.95666819629,5455.933340984773,140071.00115261323,-33.976672788483484
50952,5388.765940769732,5421.704063794168,140075.10886347783,-32.93812302443621
50954,5407.548747661696,5441.441681015624,140059.61659592803,-33.89293335392813
50956,5421.423130967865,5455.043356199865,140073.92106625251,-33.62022523199994
50958,5381.996120284722,5418.945818060454,140070.43262090994,-36.9496977757326
50960,5345.805466731064,5381.261167032614,140080.89646227256,-35.45570030154977
50962,5417.952266325623,5455.37699844886,140063.04907289628,-37.424732123236936
50964,5427.045716664161,5471.198757837673,140086.0751943647,-44.153041173512065
50966,5386.575256615844,5427.864940739324,140069.74948247056,-41.289684123479674
50968,5404.116256089368,5439.3423446180805,140053.61289199864,-35.22608852871235
50970,5411.023942545386,5433.842764336094,140052.72343105168,-22.81882179070817
50972,5441.5627447856095,5471.721112658709,140078.00141786673,-30.15836787309945
50974,5404.067567813855,5431.976938787032,140090.756411767,-27.90937097317692
50976,5371.256851360071,5399.983777648884,140090.19165706116,-28.726926288813047
50978,5414.924456013958,5445.92858308929,140085.53954799942,-31.00412707533269
50980,5346.3006197542345,5378.804047502577,140075.90868798082,-32.5034277483428
50982,5433.74542338056,5455.645870820999,140083.6493027435,-21.900447440439166
50984,5443.082257427015,5477.057858018846,140090.25476449454,-33.9756005918307
50986,5452.848041679239,5492.329625975721,140061.9527577082,-39.48158429648174
50988,5430.688665829057,5472.473343288206,140072.74448516118,-41.78467745914895
50990,5435.027912325114,5481.625926729029,140082.41442549,-46.59801440391493
50992,5381.268193665478,5423.528150049562,140068.8671276316,-42.259956384084035
50994,5352.700804551247,5406.242102394813,140057.85648965815,-53.5412978435661
50996,5386.70299900811,5439.539811112742,140075.69190158794,-52.83681210463237
50998,5368.787978998143,5408.381199393568,140070.6301495601,-39.593220395424396
51000,5336.96685125338,5382.57107106416,140094.2187001944,-45.604219810779796
51002,5390.849080414007,5442.847585488925,140065.8000964204,-51.998505074917375
51004,5361.376065801471,5418.561449544097,140065.45695732578,-57.18538374262607
51006,5360.326985194833,5414.015844264473,140056.38483231983,-53.688859069640785
51008,5445.569674352185,5495.858519707631,140086.03809692073,-50.28884535544603
51010,5457.711225116867,5506.958969642816,140088.01800770042,-49.24774452594829
51012,5467.143072939611,5517.248038421675,140074.36171075996,-50.10496548206447
51014,5468.904042086222,5523.627568010735,140049.46212181772,-54.723525924512614
51016,5441.494746651394,5486.848018503195,140080.2800511195,-45.353271851800855
51018,5386.941733504011,5437.304052884576,140075.2389162519,-50.36231938056517
51020,5406.182749466274,5456.250536047474,140071.9453311624,-50.06778658120038
51022,5380.701053973894,5436.931546015197,140072.6549715677,-56.23049204130257
51024,5405.689718265941,5456.535182262452,140067.91182667195,-50.84546399651026
51026,5428.023276849519,5479.248506482894,140082.85068920013,-51.22522963337542
51028,5401.69396933039,5456.987746554863,140083.44212734114,-55.29377722447316
51030,5324.055314131532,5390.290501395416,140063.96458567033,-66.23518726388374
51032,5372.566587398625,5447.697126854472,140058.86120616947,-75.1305394558467
51034,5287.379742686712,5357.795520488435,140082.24312761507,-70.41577780172247
51036,5329.074527124305,5404.688675469399,140068.6564612892,-75.61414834509378
51038,5281.174635960947,5363.10009321189,140084.85436391164,-81.92545725094351
51040,5367.812327208787,5462.426028646177,140075.35526386654,-94.61370143738986
51042,5321.7115826290155,5414.739583586283,140077.39014670823,-93.02800095726707
51044,5292.948538883635,5389.406104173251,140064.9362447656,-96.45756528961647
51046,5242.842186411948,5352.104220373322,140078.44723411038,-109.26203396137407
51048,5262.454750746988,5376.619104902201,140089.96048896428,-114.164354155213
51050,5308.4329571480675,5401.972808372348,140093.532753124,-93.53985122428003
51052,5250.259207957446,5362.015035782214,140075.66130439148,-111.75582782476795
51054,5286.812023538364,5397.383869795857,140081.25431483722,-110.57184625749323
51056,5294.737501124988,5391.289883981749,140075.21122647027,-96.55238285676114
51058,5333.819980787162,5432.4573159149995,140070.34561828614,-98.6373351278371
51060,5274.784158762663,5372.106899217034,140093.02158384843,-97.32274045437134
51062,5297.660655302748,5404.5676086256,140090.0030172913,-106.90695332285213
51064,5220.890745790299,5316.173723244226,140079.2059721001,-95.28297745392683
51066,5345.248279977945,5438.036969781417,140087.28810580357,-92.78868980347215
51068,5315.136934771053,5415.938664228189,140089.1225618527,-100.80172945713548
51070,5294.78569454995,5388.8711685953585,140075.17964139648,-94.08547404540877
51072,5315.022774477922,5394.109689677511,140074.40934670597,-79.08691519958847
51074,5310.276112540729,5382.615293113834,140074.79933246764,-72.3391805731053
51076,5289.770538290768,5347.154387489483,140072.52192246428,-57.383849198715325
51078,5292.170748425341,5367.949702757672,140081.4255871097,-75.77895433233061
51080,5252.782065285747,5336.870609651726,140078.58521826778,-84.08854436597903
51082,5199.9536524196865,5295.67559501063,140081.96279019592,-95.7219425909434
51084,5252.011377010501,5364.163811179313,140084.4546317932,-112.15243416881185
51086,5193.435602419237,5301.888112646438,140107.53934071457,-108.45251022720095
51088,5246.932121293585,5349.593231460749,140081.25292793344,-102.66111016716422
51090,5263.406634839801,5380.221203314259,140064.94181798684,-116.8145684744577
51092,5191.047009220949,5302.8877014766595,140077.79039793334,-111.84069225571056
51094,5247.481150137538,5359.127295311338,140082.8478755342,-111.6461451737996
51096,5189.4029980635705,5304.300533009518,140069.33810877524,-114.89753494594788
51098,5285.029866626925,5380.266595855763,140073.91167922784,-95.23672922883816
51100,5211.16071392684,5323.881624279048,140089.03400108014,-112.7209103522082
51102,5248.531535571012,5341.014713838957,140058.71359999868,-92.48317826794482
51104,5218.282975494181,5306.915871162634,140063.10490315233,-88.63289566845287
51106,5220.3705555551005,5320.886684797385,140050.16591893425,-100.51612924228448
51108,5243.402471561997,5338.411917560152,140079.97681966666,-95.00944599815466
51110,5239.220240625728,5343.210073982744,140064.25801136578,-103.98983335701541
51112,5249.259278238452,5373.56571045253,140062.52067302866,-124.30643221407809
51114,5282.261321449583,5398.374302255366,140060.28003560542,-116.11298080578308
51116,5259.119773266002,5398.116856262202,140073.1776901468,-138.99708299620033
51118,5225.251403152681,5372.964198730857,140093.96380773044,-147.71279557817616
51120,5308.442662881031,5456.61454128768,140085.72763479434,-148.17187840664974
