Sample	theta_A	theta_B	theta_root	tau_root	Data-ld-ln	Full-ld-ln	Gene-ld-ln
288	55.04219	55.76803	318.24414	 6.16331	-9697.660328076	-94026.086101049	-2950.517179710
289	53.48286	53.66070	333.54610	 6.16331	-9681.646739689	-94033.719699355	-2782.747697535
290	51.88908	52.93784	333.54610	 6.16331	-9680.972819629	-94020.398611538	-2789.329584748
291	51.88908	52.93784	333.54610	 6.16331	-9679.088202170	-93987.009486604	-2803.872535100
292	54.98651	52.14280	333.54610	 6.15510	-9676.261105084	-93947.866302778	-2814.744748061
293	57.17757	49.87386	333.54610	 6.14397	-9675.138928947	-93950.166249409	-2801.223040064
294	55.59450	52.16086	346.93562	 6.16750	-9661.555087262	-93911.240843116	-2704.310029501
295	57.24686	50.71227	360.36312	 6.16750	-9649.534378103	-93887.562016015	-2607.781765018
296	57.24686	50.36778	366.97280	 6.19377	-9643.132241913	-93864.475608382	-2566.846810746
297	55.17463	50.36778	371.83406	 6.21855	-9638.329407348	-93841.407258258	-2541.886815221
298	55.17463	53.18505	371.83406	 6.24862	-9636.521741090	-93802.347744825	-2562.869666073
299	55.39205	54.59040	387.45555	 6.29242	-9624.606323269	-93787.652767527	-2458.410465165
300	58.50941	52.71807	403.00095	 6.31723	-9612.996512710	-93776.051473056	-2353.913654040
301	58.05449	54.95514	414.15258	 6.36661	-9600.696683791	-93737.546896940	-2269.419940975
302	55.18639	56.88200	415.47573	 6.38695	-9596.344149159	-93694.232881451	-2269.208610141
303	54.48345	60.12916	426.86538	 6.44036	-9586.254921270	-93622.024739765	-2240.524472938
304	52.70768	59.61038	428.45039	 6.50874	-9585.739686652	-93579.889516345	-2277.507350170
305	55.30185	58.37212	447.18253	 6.55548	-9569.319861946	-93504.985363146	-2188.213256316
306	55.30185	60.42492	447.18253	 6.55548	-9565.113183735	-93459.418569165	-2191.713268185
307	55.50868	59.28771	465.31591	 6.59165	-9552.898692790	-93417.583937558	-2111.402990339
308	53.20074	59.46645	478.85251	 6.63425	-9546.005741018	-93375.888637178	-2084.168773004
309	50.58972	61.30020	478.85251	 6.63425	-9544.840948866	-93352.811269281	-2095.598219379
310	49.04184	64.04689	478.85251	 6.63425	-9542.458562730	-93322.493778228	-2102.091849074
311	50.58917	60.88543	488.11844	 6.64861	-9538.028126000	-93325.027646107	-2055.253613891
312	50.58917	60.10546	509.78265	 6.64861	-9527.905916907	-93306.813789977	-1972.245379088
313	48.42910	62.14906	523.77583	 6.66951	-9522.133242421	-93286.581684803	-1934.750739405
314	48.42910	64.03721	523.77583	 6.66951	-9521.907926772	-93274.882014749	-1944.197252972
315	47.59726	61.77549	524.02182	 6.70788	-9520.809190901	-93245.301359882	-1962.790549127
316	48.58777	58.78879	553.62390	 6.70788	-9510.557133371	-93260.396597875	-1845.174735832
317	51.30819	58.78879	566.18477	 6.70788	-9505.801306161	-93260.227338355	-1797.785723257
318	53.56627	61.58147	582.91903	 6.72262	-9497.370715692	-93249.573748877	-1724.133408042
319	56.36939	63.45449	610.32100	 6.77704	-9488.420883503	-93226.773101298	-1657.435733730
320	57.73985	63.60163	636.30137	 6.81046	-9478.281895673	-93185.626826903	-1597.192129831
321	55.76216	60.66077	637.90367	 6.86037	-9447.041352156	-92854.288807790	-1616.124713769
322	58.81923	60.81584	666.54090	 6.87791	-9424.994477052	-92707.136725006	-1542.808045516
323	60.98009	59.07830	702.41709	 6.91218	-9404.949836768	-92569.984477080	-1479.513890598
324	64.05584	62.71912	706.37704	 6.91218	-9403.250291458	-92569.732051343	-1462.770863240
325	65.93146	61.49223	706.37704	 6.94165	-9404.413023172	-92571.631018109	-1472.499213613
326	63.11909	63.61649	730.29458	 6.94165	-9398.315314124	-92575.638425514	-1407.514715731
327	65.39368	65.35106	763.77716	 6.94165	-9387.309644835	-92547.285802910	-1325.810645445
328	65.52941	65.47273	783.50630	 6.98396	-9382.397290646	-92527.441729690	-1296.531176772
329	69.65396	63.97094	823.86576	 7.01496	-9375.004756186	-92509.718866162	-1240.328695702
330	66.34655	61.21106	856.27857	 7.06929	-9363.848739581	-92432.431158810	-1206.056237003
331	64.57667	60.17829	875.49176	 7.13892	-9359.538462655	-92409.818886135	-1185.565740417
332	63.41422	60.35063	875.49176	 7.16276	-9357.447432622	-92377.269033282	-1197.205292934
333	64.53073	61.85387	875.49176	 7.17396	-9353.731532908	-92371.419108497	-1165.896220582
334	68.46371	63.99255	875.49176	 7.19947	-9350.652807819	-92340.138914229	-1166.389163964
335	66.82788	66.39412	878.77380	 7.24461	-9350.253794665	-92344.242667748	-1158.295278906
336	63.86858	64.66562	881.52763	 7.26311	-9347.850441839	-92331.494620916	-1147.009797475
337	61.44625	62.35480	883.24798	 7.27729	-9348.100055751	-92323.217656809	-1157.782900703
338	58.47114	59.67271	883.24798	 7.27729	-9347.802091524	-92310.733691872	-1167.287223366
339	59.69328	61.07454	909.15659	 7.27729	-9342.668910018	-92294.692898408	-1131.996201776
340	57.77724	62.67375	912.68751	 7.34099	-9342.353770380	-92290.517084877	-1133.020618922
341	60.94228	65.14160	958.06659	 7.33929	-9334.939128552	-92284.135404077	-1065.255881441
342	60.94228	67.45182	952.63580	 7.31754	-9334.832645657	-92286.586643812	-1061.739812754
343	61.32407	69.97817	952.63580	 7.33498	-9333.712041309	-92273.193588321	-1063.926824772
344	58.43177	66.82628	952.63580	 7.30512	-9333.789824286	-92268.332319922	-1069.565922938
345	60.24624	67.24909	971.56017	 7.31658	-9329.370134781	-92246.016906653	-1047.684441152
346	57.41579	67.40722	973.84463	 7.36721	-9329.501172320	-92233.607791524	-1061.403931675
347	54.98125	64.58699	1026.09914	 7.37902	-9322.222357891	-92213.006828355	-1009.216750553
348	54.33001	67.13678	1077.42741	 7.40294	-9316.157744132	-92219.462769815	-942.114671506
349	55.18941	64.21781	1112.41570	 7.42235	-9310.797507966	-92182.821161930	-925.153917730
350	55.08934	62.16294	1110.39861	 7.43025	-9310.148655759	-92161.157480049	-940.329077539
351	57.04573	59.13871	1113.93982	 7.45394	-9310.220546396	-92168.299828334	-933.905635628
352	60.37822	61.21639	1117.20821	 7.43886	-9310.598077685	-92181.003356898	-924.977419952
353	61.43490	64.04160	1095.55035	 7.48923	-9312.413937901	-92173.145969895	-950.993409119
354	60.55452	61.03924	1067.02935	 7.48923	-9314.920088227	-92162.146035662	-987.054846608
355	61.67899	58.63289	1142.64544	 7.54414	-9307.922083411	-92154.195130779	-925.025703329
356	63.54384	60.70343	1142.64544	 7.58226	-9307.207039464	-92143.248792488	-928.821602157
357	60.65982	63.83907	1118.96630	 7.59647	-9309.596553370	-92153.657601604	-942.307932098
358	60.54864	63.72206	1083.06771	 7.55258	-9312.578437067	-92154.300254590	-971.484116082
359	57.95206	60.23806	1079.81567	 7.52991	-9313.491688968	-92158.631381820	-976.285507855
360	60.70261	62.96165	1104.54200	 7.52983	-9310.027939238	-92148.204806379	-952.074586000
361	64.07304	60.08912	1104.54200	 7.50115	-9309.411398224	-92148.165606030	-945.948376207
362	65.82925	63.23194	1110.01927	 7.52036	-9308.734386744	-92143.421374393	-943.922493051
363	61.70548	65.80356	1112.22342	 7.52332	-9308.698911748	-92140.401151985	-946.587965492
364	60.11429	66.14832	1089.51824	 7.50295	-9311.063924115	-92143.430328413	-967.208912735
365	61.77656	64.91686	1087.41168	 7.48844	-9311.562452256	-92168.846149243	-946.778373314
366	60.04872	63.42256	1122.26105	 7.47420	-9308.598304447	-92171.151977832	-914.831066640
367	62.24151	65.29635	1125.44992	 7.53002	-9306.551249916	-92138.615090043	-926.897409120
368	59.18631	68.77771	1128.46777	 7.52025	-9306.546316321	-92147.408991300	-918.054171913
369	61.62907	67.08733	1133.42979	 7.55332	-9307.039863945	-92151.472536248	-918.926103198
370	63.02035	64.60874	1098.41265	 7.55528	-9310.849896749	-92146.312574682	-962.186392812
371	59.80394	66.92727	1115.01163	 7.53876	-9308.800558359	-92138.417314071	-949.588269518
372	61.18199	63.28452	1111.21307	 7.54300	-9309.430653208	-92144.627530313	-949.679001763
373	59.71081	59.38080	1130.82603	 7.56845	-9308.863214935	-92144.910517804	-943.721631543
374	58.08379	61.92889	1085.77802	 7.55866	-9311.902875416	-92135.013541370	-984.015212793
375	61.18911	61.69143	1081.61484	 7.50009	-9313.121595494	-92165.006886456	-966.209068487
376	61.26643	64.90721	1099.02230	 7.52685	-9311.277173092	-92161.223037825	-951.548693092
377	59.91593	68.94843	1141.26245	 7.54410	-9306.974967107	-92143.312664351	-926.437006717
378	57.32267	67.24527	1085.61618	 7.55720	-9312.024740786	-92135.433406448	-984.814001409
379	56.06846	67.49406	1089.63275	 7.58516	-9313.549200977	-92152.965329921	-982.526679846
380	58.44942	69.08668	1092.12407	 7.60250	-9312.838429913	-92158.892434702	-969.491864425
381	58.27537	68.88096	1120.48072	 7.56215	-9309.407154387	-92157.639377082	-936.432166792
382	55.16905	68.59856	1115.88703	 7.53114	-9309.848934218	-92161.600060688	-936.889281490
383	55.37607	65.04405	1120.07432	 7.55940	-9308.013095431	-92135.710453050	-944.420501258
384	53.49876	61.94612	1123.84056	 7.55593	-9308.872560298	-92146.284226592	-942.441376385
385	50.96043	59.25032	1119.75100	 7.52844	-9309.581450875	-92146.225228675	-949.589280078
386	50.82940	62.14859	1116.87183	 7.53629	-9309.436239384	-92145.239210871	-949.123182974
387	52.49975	60.73647	1119.25146	 7.58644	-9308.858521484	-92118.422777619	-970.162437224
388	54.61805	62.66204	1164.03587	 7.60288	-9305.442347315	-92126.535762399	-927.887710748
389	51.94667	59.89803	1129.19884	 7.56556	-9309.111632476	-92130.490906272	-960.625418484
390	52.14869	57.78315	1133.59033	 7.57588	-9307.903063505	-92130.302508152	-948.728126899
391	55.19476	55.78875	1135.38893	 7.56174	-9306.501955339	-92123.443330899	-941.576222488
392	56.04897	58.90137	1134.20471	 7.58509	-9306.206867470	-92119.845155642	-942.223519060
393	55.35198	57.25615	1092.70934	 7.59885	-9312.177821324	-92137.320118747	-984.458094496
394	57.00211	55.20090	1087.29486	 7.54340	-9312.010738535	-92143.226673706	-976.880711649
395	56.75009	52.02548	1119.43895	 7.54602	-9310.019176497	-92154.735873848	-945.455891124
396	58.75152	50.30813	1115.42555	 7.51896	-9310.316056508	-92149.766716023	-953.393849058
397	58.20404	48.31627	1117.22936	 7.54077	-9309.681964298	-92133.787732024	-963.031910957
398	57.97860	48.12912	1112.90189	 7.52116	-9310.965913994	-92147.187852514	-962.471287429
399	58.12883	51.28348	1115.78557	 7.56113	-9310.019513211	-92134.301642160	-965.893489950
400	59.83687	51.13729	1112.60476	 7.55082	-9310.777217530	-92131.570659499	-976.201515804
401	57.02739	51.02097	1110.07390	 7.49923	-9311.292831702	-92143.220240024	-969.708076998
402	59.67139	52.60442	1111.95849	 7.53125	-9310.361558585	-92132.499426994	-971.116158852
403	62.92612	55.36934	1085.62476	 7.53739	-9312.834370461	-92132.281146593	-996.062558022
404	60.60074	58.57470	1111.59883	 7.54280	-9308.973422633	-92124.152349317	-965.581877015
405	62.93763	56.86853	1109.54489	 7.55408	-9308.755968341	-92123.114985414	-964.444697995
406	65.18043	54.35626	1143.64572	 7.53189	-9305.182278258	-92117.927935635	-933.894846943
407	64.27900	54.08840	1097.99736	 7.51337	-9310.217761828	-92122.717695858	-979.459922424
408	64.49722	56.79941	1132.10938	 7.53887	-9305.343044423	-92106.368623887	-947.061820343
409	64.71000	60.29106	1135.84431	 7.56374	-9304.631152346	-92107.115844365	-939.195679095
410	67.26053	56.77982	1133.08909	 7.50710	-9304.720920672	-92114.049360938	-933.159845783
411	68.77512	55.57633	1086.94911	 7.52582	-9308.988718875	-92103.467959615	-986.419229133
412	68.89286	55.67147	1144.37134	 7.55684	-9303.000945855	-92095.947203952	-934.062254599
413	72.41581	58.31473	1107.80595	 7.53338	-9306.982380074	-92101.219054739	-968.604746004
414	68.85997	58.00891	1101.99620	 7.46868	-9307.172067679	-92107.210970799	-964.509705996
415	67.57416	61.04380	1142.03350	 7.44992	-9303.036778704	-92106.895060879	-923.472726165
416	65.90843	58.97113	1115.76670	 7.46401	-9306.490276247	-92115.374023494	-949.528738971
417	68.21137	58.79261	1112.38900	 7.47859	-9305.759683299	-92104.203495259	-953.393337736
418	71.14676	60.97971	1112.38900	 7.51498	-9304.588095889	-92096.656548671	-949.224410215
419	68.34961	58.83791	1116.41435	 7.48815	-9304.107933085	-92089.350892357	-951.728438489
420	68.16564	60.94776	1113.40939	 7.42495	-9304.524805170	-92107.065081066	-938.182970631
421	71.59145	57.09574	1110.36356	 7.38551	-9304.655652104	-92109.869501193	-936.687019842
422	72.60004	54.85068	1108.63262	 7.39989	-9305.002362174	-92092.905706368	-957.117915372
423	73.22760	52.19524	1106.43531	 7.38522	-9304.928755307	-92086.070367385	-963.217185685
424	73.27833	54.61348	1107.20179	 7.41115	-9304.866769782	-92086.284160724	-962.383537096
425	73.44833	56.41245	1144.82960	 7.42835	-9301.079516222	-92086.968896217	-923.826266008
426	69.92393	58.16130	1186.80436	 7.43933	-9298.021896360	-92090.847332342	-889.371631260
427	69.74247	57.15634	1183.52788	 7.38534	-9297.763825123	-92100.394921132	-877.243330097
428	66.71419	60.18944	1141.11146	 7.40995	-9301.368138888	-92098.080968494	-915.600420388
429	66.54946	58.65683	1138.29384	 7.38010	-9302.522039685	-92103.780612551	-921.439784297
430	64.48987	56.74973	1141.46925	 7.40069	-9301.752414625	-92098.721384242	-918.802762007
431	67.64248	56.61702	1138.80003	 7.35686	-9303.246098888	-92113.950080120	-918.510908761
432	67.53068	56.52344	1136.91776	 7.31851	-9303.282825526	-92110.789751526	-922.038503729
433	63.88603	54.13035	1140.19961	 7.33964	-9303.389291778	-92105.347758905	-928.545158872
434	61.45584	53.99338	1083.00184	 7.32107	-9310.094978424	-92109.111973499	-991.837810740
435	59.62188	56.47445	1078.53767	 7.33239	-9310.015621465	-92099.414475466	-1000.741739185
436	56.33493	53.30011	1075.22487	 7.29874	-9311.881020152	-92123.442680726	-995.367520795
437	59.47465	50.80628	1107.35237	 7.29874	-9307.845642871	-92115.878964354	-962.577464360
438	57.89559	50.67425	1104.47462	 7.32256	-9308.926215514	-92116.878415926	-972.383739210
439	58.08649	50.84134	1145.52659	 7.39202	-9305.159160072	-92110.838592788	-940.753007935
440	61.38338	54.23638	1104.51656	 7.43639	-9307.565029290	-92106.547471055	-969.102821842
441	64.08685	57.88386	1139.63857	 7.44140	-9303.167197215	-92108.006197177	-923.665774968
442	66.63396	60.00279	1113.30952	 7.44422	-9304.083192474	-92098.906704973	-941.925219767
443	66.88676	57.94582	1117.53324	 7.47295	-9304.559959141	-92101.752590384	-943.847001027
444	64.23913	56.54897	1114.77896	 7.48672	-9304.647420780	-92095.666915246	-950.807292555
445	60.33513	58.51884	1111.65011	 7.50409	-9305.639209763	-92102.597498905	-953.794598727
446	58.09485	61.02826	1107.85844	 7.50197	-9305.801560292	-92095.994023753	-962.021579170
447	59.43133	58.47713	1109.25696	 7.49616	-9306.559751780	-92104.607749943	-960.989767857
448	57.33459	58.47713	1109.25696	 7.48347	-9306.735964789	-92117.597796490	-949.761851402
449	59.91780	61.03210	1114.51329	 7.56034	-9304.238238949	-92089.942841155	-952.439548334
450	60.29349	59.13831	1121.50134	 7.60774	-9303.780446585	-92079.543306627	-958.261159223
451	62.40337	56.19748	1119.06489	 7.55764	-9304.033514936	-92083.755135465	-956.580013895
452	59.31714	55.99964	1115.12521	 7.52527	-9304.848000922	-92099.549681614	-948.930327609
453	59.17064	59.05488	1112.37107	 7.50668	-9307.171394288	-92129.703477869	-942.010465015
454	56.60378	58.79743	1107.52161	 7.47554	-9307.001124408	-92118.931524605	-951.079719474
455	58.35328	61.16264	1109.83630	 7.52495	-9305.484132726	-92088.108877121	-966.732450143
456	60.96313	59.67300	1092.48565	 7.51569	-9307.094613384	-92093.905770726	-977.040363113
457	61.05495	57.75224	1094.13103	 7.49332	-9306.727225055	-92092.552373583	-974.719876963
458	64.73111	59.40501	1141.95389	 7.48821	-9302.660549880	-92105.518114522	-921.087384281
459	66.76363	61.62207	1163.92338	 7.50343	-9301.200453131	-92119.013633875	-892.990897440
460	63.60163	63.79506	1163.92338	 7.50343	-9300.804663362	-92110.866361687	-897.180271930
461	61.13927	62.43300	1161.05028	 7.51833	-9300.185678961	-92098.114071542	-903.742718073
462	59.06102	61.08665	1158.45965	 7.51194	-9300.334872353	-92100.850552612	-902.498170918
463	58.91055	63.95767	1159.87456	 7.47285	-9299.332588152	-92097.732377749	-895.593503770
464	57.01827	59.03439	1157.07655	 7.43714	-9301.037299768	-92106.128090867	-904.244906810
465	55.56135	61.78918	1160.38302	 7.42348	-9301.458795558	-92122.827520612	-891.760434970
466	58.88794	59.25627	1155.37253	 7.43085	-9301.152786226	-92096.251324896	-915.276537363
467	58.21359	56.43758	1152.02439	 7.40932	-9302.031020070	-92097.204290456	-923.105910243
468	59.60888	55.53595	1077.72314	 7.36315	-9309.877220531	-92107.952062197	-990.820143117
469	60.96137	57.66867	1075.50463	 7.34799	-9308.669590207	-92101.842800616	-984.853101457
470	58.52566	56.93860	1105.26105	 7.40497	-9307.311837441	-92112.164874676	-960.953499734
471	57.70375	59.14386	1102.15436	 7.38415	-9307.953270317	-92108.248746925	-971.283956241
472	59.85895	57.48475	1102.15436	 7.38415	-9307.365734632	-92099.394584202	-974.262762118
473	62.65922	55.35853	1124.89816	 7.41746	-9305.175642744	-92104.751223625	-947.005203813
474	66.05758	58.07199	1064.10643	 7.36641	-9311.248804560	-92122.042369502	-990.445676094
475	65.24002	55.23549	1088.94170	 7.34442	-9308.579874367	-92120.812377507	-964.986366163
476	62.08343	56.83862	1086.09035	 7.34492	-9308.744334526	-92114.044725639	-973.398619618
477	64.00301	54.51687	1127.16092	 7.30648	-9304.264446479	-92108.580157677	-934.064307111
478	67.36866	51.64835	1125.89687	 7.27441	-9304.606888840	-92118.013448639	-928.055439757
479	66.18857	51.74671	1128.04116	 7.30914	-9305.734966849	-92127.678845428	-929.670823065
480	68.69637	51.85192	1130.33446	 7.35314	-9303.986077435	-92104.322813627	-935.537960725
481	65.71876	54.73981	1134.48046	 7.38011	-9302.820747535	-92089.607776199	-938.599699152
482	63.99063	57.03177	1134.48046	 7.38011	-9302.995285119	-92086.339755434	-943.613095754
483	61.47320	57.25916	1139.00375	 7.38478	-9302.266199608	-92083.253528466	-939.408467614
484	60.86166	57.07617	1096.79177	 7.34361	-9307.629325024	-92108.855071289	-967.438178955
485	63.00289	58.65580	1127.29043	 7.33050	-9303.509182510	-92103.216778822	-931.875046282
486	59.28985	59.37320	1077.93029	 7.32974	-9309.583565841	-92109.142770648	-986.692887763
487	57.47381	59.95617	1115.22542	 7.33240	-9304.820678570	-92101.528533959	-946.678251743
488	55.92052	60.11359	1085.48951	 7.37281	-9308.002005058	-92096.765382303	-983.254668276
489	58.34841	58.03365	1087.08835	 7.34098	-9307.525662618	-92101.047838334	-974.208787845
490	58.56637	58.25044	1091.14928	 7.34592	-9307.214230313	-92103.414445338	-968.727857795
491	61.06723	60.85748	1089.09849	 7.36301	-9306.334363939	-92099.487854676	-963.855784710
492	59.56827	58.73835	1157.44848	 7.41216	-9300.944841480	-92098.005773632	-911.442641171
493	61.48779	58.50848	1099.57939	 7.37119	-9305.153576262	-92083.377577655	-968.158184960
494	63.49278	60.16269	1101.92181	 7.40773	-9306.888301697	-92104.474854004	-964.408162969
495	60.07032	58.42007	1129.81841	 7.37304	-9303.655808732	-92113.628149510	-922.929937811
496	57.36349	58.26933	1126.90320	 7.37923	-9303.347889310	-92104.323858098	-929.155035006
497	57.21792	60.27837	1124.04345	 7.33844	-9302.522164917	-92098.705283401	-926.516365770
