Sample	theta_A	theta_B	theta_root	tau_root	tau_A	tau_B	Data-ld-ln	Full-ld-ln	Gene-ld-ln
1209	929.69436	 0.06323	 0.69892	2764.19562	 0.00000	 0.00000	-9466.841558	-94718.386531	49.970947
1210	905.36964	 0.06528	 0.66865	2764.20793	 0.00000	 0.00000	-9470.447279	-94722.099132	17.626340
1211	908.08202	 0.06316	 0.64415	2772.48468	 0.00000	 0.00000	-9468.088387	-94699.385301	18.501434
1212	951.50015	 0.06587	 0.61485	2781.45224	 0.00000	 0.00000	-9462.360487	-94685.582256	61.977381
1213	926.51622	 0.06946	 0.64343	2774.24844	 0.00000	 0.00000	-9466.335558	-94694.521851	31.166273
1214	899.00806	 0.06757	 0.64460	2779.30979	 0.00000	 0.00000	-9467.915277	-94680.394305	1.241539
1215	923.65675	 0.07007	 0.61408	2773.34937	 0.00000	 0.00000	-9466.035442	-94695.413516	35.059100
1216	945.72831	 0.06807	 0.63606	2764.46029	 0.00000	 0.00000	-9464.120087	-94703.275542	62.074669
1217	927.51144	 0.06576	 0.62081	2772.02974	 0.00000	 0.00000	-9464.314973	-94679.773389	36.623661
1218	930.86215	 0.06434	 0.65413	2782.04910	 0.00000	 0.00000	-9462.660145	-94668.173909	41.572455
1219	934.80367	 0.06670	 0.62946	2793.83818	 0.00000	 0.00000	-9459.941371	-94643.617941	44.204228
1220	932.81044	 0.06941	 0.64444	2787.88629	 0.00000	 0.00000	-9460.745593	-94652.440953	44.985020
1221	935.84533	 0.06669	 0.64653	2796.94623	 0.00000	 0.00000	-9459.483424	-94632.559581	37.725345
1222	920.29985	 0.06447	 0.61831	2796.31374	 0.00000	 0.00000	-9460.215508	-94641.313449	39.158371
1223	917.03049	 0.06624	 0.62752	2786.38747	 0.00000	 0.00000	-9462.949937	-94655.055226	25.555853
1224	915.80301	 0.06222	 0.59450	2782.64833	 0.00000	 0.00000	-9463.076526	-94663.321801	32.556541
1225	890.09244	 0.05891	 0.62290	2780.38371	 0.00000	 0.00000	-9468.090552	-94669.344261	-11.561263
1226	892.01194	 0.05628	 0.63899	2786.38582	 0.00000	 0.00000	-9467.221798	-94663.319588	-8.898390
1227	895.23844	 0.06007	 0.66995	2796.47755	 0.00000	 0.00000	-9464.701334	-94636.752875	-10.260469
1228	938.87072	 0.06343	 0.69905	2803.50694	 0.00000	 0.00000	-9459.432878	-94627.232937	32.904154
1229	936.85251	 0.06683	 0.72510	2797.47315	 0.00000	 0.00000	-9459.993017	-94634.920894	34.990726
1230	934.69270	 0.07011	 0.74892	2791.01407	 0.00000	 0.00000	-9461.388482	-94636.634206	22.749382
1231	932.65036	 0.06721	 0.78217	2784.92294	 0.00000	 0.00000	-9463.697079	-94653.387616	16.416827
1232	930.46816	 0.06918	 0.80323	2778.41231	 0.00000	 0.00000	-9463.602810	-94669.169121	33.141018
1233	928.01615	 0.06502	 0.78337	2771.08481	 0.00000	 0.00000	-9466.521001	-94704.303278	39.093267
1234	893.64685	 0.06502	 0.78337	2771.07652	 0.00000	 0.00000	-9469.016964	-94689.080418	-1.089218
1235	913.18436	 0.06785	 0.74940	2773.81504	 0.00000	 0.00000	-9466.573071	-94682.136570	16.405856
1236	910.89169	 0.06669	 0.71308	2766.84030	 0.00000	 0.00000	-9466.345875	-94699.330461	35.871711
1237	933.39461	 0.06538	 0.73784	2778.99950	 0.00000	 0.00000	-9462.319403	-94679.969434	56.775404
1238	966.59415	 0.06210	 0.73892	2783.05681	 0.00000	 0.00000	-9458.856265	-94665.135724	76.573071
1239	934.29080	 0.06106	 0.78324	2792.19385	 0.00000	 0.00000	-9462.004410	-94653.663719	33.619615
1240	931.29569	 0.06421	 0.81044	2783.25495	 0.00000	 0.00000	-9462.591713	-94677.535181	51.618051
1241	894.61317	 0.06861	 0.77665	2792.65328	 0.00000	 0.00000	-9466.134283	-94655.822965	-5.519863
1242	903.74352	 0.06848	 0.73638	2787.40874	 0.00000	 0.00000	-9465.671265	-94658.906923	2.194269
1243	906.66367	 0.07099	 0.77326	2796.40674	 0.00000	 0.00000	-9463.999294	-94652.626340	12.633398
1244	904.91295	 0.07040	 0.81430	2791.00106	 0.00000	 0.00000	-9467.379401	-94674.255541	0.461533
