iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
    233	100.605556	      150	19.658002	        0	-209.397477	-97762.157425	-94299.383783	-3462.773642
    234	100.703839	      150	19.646425	        0	-219.190678	-97605.713624	-94290.148223	-3315.565401
    235	100.892525	      150	19.645918	        0	-219.217883	-97605.192318	-94282.187002	-3323.005316
    236	100.509137	      150	19.627778	        0	-226.532972	-97452.641031	-94251.526444	-3201.114587
    237	101.771541	      150	19.935357	        0	-237.886798	-97234.337494	-94140.781730	-3093.555764
    238	102.704114	      150	20.124614	        0	-237.914857	-97223.461709	-94095.652507	-3127.809202
    239	103.204316	      150	20.188131	        0	-238.228468	-97191.466131	-94049.784840	-3141.681291
    240	104.046827	      150	20.310452	        0	-238.967955	-97132.126503	-93968.018087	-3164.108416
    241	104.964021	      150	20.417226	        0	-239.960748	-97114.137075	-93928.718999	-3185.418076
    242	104.628990	      150	20.454292	        0	-239.930772	-97102.685295	-93929.488416	-3173.196879
    243	104.623378	      150	20.444681	        0	-240.096274	-97086.340425	-93917.198449	-3169.141976
    244	105.988737	      150	20.701951	        0	-254.185262	-96880.834246	-93843.580102	-3037.254145
    245	106.266920	      150	20.758596	        0	-254.304750	-96795.409272	-93748.514793	-3046.894479
    246	106.582913	      150	20.710187	        0	-261.461927	-96687.427381	-93716.993684	-2970.433697
    247	106.977842	      150	20.784670	        0	-261.449017	-96667.175582	-93683.393511	-2983.782071
    248	107.209314	      150	20.903516	        0	-279.034040	-96449.280865	-93652.259596	-2797.021269
    249	107.891561	      150	20.981753	        0	-280.191147	-96379.943140	-93572.981244	-2806.961896
    250	109.059308	      150	21.075479	        0	-291.037705	-96216.829739	-93483.514235	-2733.315505
    251	108.784970	      150	21.084845	        0	-291.064825	-96187.140891	-93462.254901	-2724.885990
    252	109.547643	      150	21.167716	        0	-291.396205	-96178.411212	-93432.834153	-2745.577059
    253	109.979002	      150	21.396640	        0	-292.469429	-96145.806447	-93397.707300	-2748.099147
    254	110.024188	      150	21.419767	        0	-292.944764	-96109.338981	-93365.024652	-2744.314329
    255	110.200156	      150	21.352784	        0	-292.931635	-96114.987485	-93365.297504	-2749.689981
    256	110.820813	      150	21.422451	        0	-292.969877	-96113.293072	-93344.642369	-2768.650703
    257	111.096991	      150	21.423260	        0	-306.853924	-95973.885442	-93327.362425	-2646.523017
    258	111.871490	      150	21.690391	        0	-308.198286	-95942.117939	-93284.166081	-2657.951857
    259	113.116278	      150	21.871991	        0	-330.776842	-95742.480829	-93242.909425	-2499.571404
    260	112.714697	      150	21.869568	        0	-352.273277	-95561.677268	-93236.703058	-2324.974210
    261	113.348769	      150	21.847221	        0	-364.367299	-95467.064741	-93208.747467	-2258.317274
    262	114.636577	      150	22.011172	        0	-366.069460	-95453.697933	-93175.512912	-2278.185021
    263	115.540356	      150	22.128743	        0	-377.554445	-95355.714928	-93131.996952	-2223.717976
    264	115.429918	      150	22.270898	        0	-378.127466	-95345.778035	-93128.534720	-2217.243315
    265	116.955187	      150	22.461903	        0	-395.601582	-95225.889157	-93081.501648	-2144.387509
    266	117.642144	      150	22.765320	        0	-397.641060	-95150.355202	-93002.119406	-2148.235796
    267	117.303707	      150	22.746879	        0	-429.921286	-94971.459383	-93009.195972	-1962.263411
    268	117.978046	      150	22.838219	        0	-430.892604	-94953.502423	-92981.481431	-1972.020992
    269	119.770443	      150	22.898980	        0	-443.556863	-94878.641201	-92932.902345	-1945.738856
    270	120.481969	      150	23.062974	        0	-477.384235	-94715.527335	-92911.063552	-1804.463783
    271	120.872122	      150	23.181085	        0	-479.054352	-94708.496841	-92904.079228	-1804.417613
    272	121.184666	      150	23.235135	        0	-506.471815	-94600.236121	-92901.642483	-1698.593638
    273	120.877478	      150	23.295561	        0	-506.368498	-94600.070141	-92907.154800	-1692.915340
    274	122.769000	      150	23.552574	        0	-507.353878	-94584.174967	-92860.623755	-1723.551212
    275	122.840888	      150	23.620114	        0	-529.144734	-94470.909879	-92827.206216	-1643.703664
    276	123.070015	      150	23.636150	        0	-529.296415	-94471.995542	-92824.227587	-1647.767955
    277	123.346271	      150	23.690184	        0	-529.463701	-94474.730886	-92822.062644	-1652.668243
    278	123.336171	      150	23.598254	        0	-554.105817	-94387.655632	-92820.870340	-1566.785291
    279	123.926611	      150	23.749464	        0	-590.776091	-94273.731635	-92810.897847	-1462.833788
    280	124.764397	      150	23.847385	        0	-606.879685	-94208.323897	-92778.771539	-1429.552358
    281	124.858592	      150	23.799584	        0	-631.559821	-94122.903851	-92758.391344	-1364.512507
    282	124.861702	      150	23.793550	        0	-631.452496	-94130.453934	-92765.894698	-1364.559236
    283	125.667355	      150	23.907286	        0	-632.981716	-94111.735303	-92738.754848	-1372.980455
    284	125.641299	      150	23.972525	        0	-632.929721	-94118.245594	-92745.655648	-1372.589946
    285	126.164877	      150	24.041481	        0	-632.943957	-94086.783182	-92706.348087	-1380.435095
    286	126.639340	      150	24.219541	        0	-635.540880	-94076.587434	-92695.661816	-1380.925618
    287	127.564508	      150	24.369912	        0	-645.901750	-94037.224706	-92668.944769	-1368.279937
    288	128.655555	      150	24.430784	        0	-660.521223	-94007.695275	-92659.883929	-1347.811346
    289	129.724746	      150	24.737713	        0	-690.630803	-93933.096313	-92641.145756	-1291.950556
    290	129.684898	      150	24.760255	        0	-690.680360	-93932.081960	-92640.681022	-1291.400939
    291	129.512251	      150	24.730437	        0	-729.259045	-93840.090175	-92633.540744	-1206.549431
    292	129.180138	      150	24.697442	        0	-763.405557	-93766.598807	-92630.260290	-1136.338517
    293	130.918727	      150	24.803242	        0	-765.855278	-93763.225735	-92609.339539	-1153.886196
    294	131.681151	      150	24.792793	        0	-786.187807	-93716.401261	-92590.282983	-1126.118277
    295	131.279625	      150	24.821267	        0	-786.332590	-93707.550486	-92586.326863	-1121.223622
    296	130.885650	      150	24.814152	        0	-827.774359	-93638.100553	-92590.965326	-1047.135227
