iteration	A_coal_stats_total	A_num_coals_total	B_coal_stats_total	B_num_coals_total	C_coal_stats_total	C_num_coals_total	D_coal_stats_total	D_num_coals_total	AB_coal_stats_total	AB_num_coals_total	ABC_coal_stats_total	ABC_num_coals_total	root_coal_stats_total	root_num_coals_total	A__pop_coal_stats_total	A__pop_num_coals_total	B__pop_coal_stats_total	B__pop_num_coals_total	C__pop_coal_stats_total	C__pop_num_coals_total	D__pop_coal_stats_total	D__pop_num_coals_total	AB__pop_coal_stats_total	AB__pop_num_coals_total	ABC__pop_coal_stats_total	ABC__pop_num_coals_total	root__pop_coal_stats_total	root__pop_num_coals_total	D->B_mig_stats	D->B_num_migs	
1595	0.01080353887637336765537021676664153	206	0.01168019276509561603372144844570357	67	0.01226559611291383640463426019096005	64	0.14544932287004275206498959960299544	155	0.07047899272635414769094808207228198	304	0.99325424952493612806847522733733058	3415	4.06212296195007205312776932260021567	7000	0.01080353887637350816797177088801618	206	0.01168019276509589358947760473483868	67	0.01226559611291455804960026654271132	64	0.14544932287004549986697554686543299	155	0.00295179547232753873922672660512490	31	0.81445521496391992677388316224096343	3047	1.75456725066978314053756093926494941	3430	0.01188312809739473265013831593250870	2	
1600	0.01088283335599150684902536312392840	205	0.01183545560359932496963253356625501	57	0.01214828700289830032410520743724192	64	0.14225731693130333477270710318407509	157	0.07023827544563956970513629585184390	285	1.02932213798215554945159055932890624	3327	4.17485628963023991389036382315680385	7000	0.01088283335599147215455584358778651	205	0.01183545560359933537797338942709757	57	0.01214828700289831420189301525169867	64	0.14225731693130266863889232809015084	157	0.00200903412117927997193600475611674	23	0.85148426061116522234328840568196028	2978	1.82461905173184701922650674532633275	3516	0.01201004458433682642315432076429715	1	
1605	0.01082943530996537812027824543292809	212	0.01175653281057402119169630339001742	49	0.01200165559207634624616645169226103	69	0.13978601717026595263604349383967929	154	0.06977133048054673380988788267131895	284	1.00141889461619326695540621585678309	3304	4.04776268387641557922052015783265233	7000	0.01082943530996547353006942415731828	212	0.01175653281057415823485090555777788	49	0.01200165559207673655894854647385728	69	0.13978601717028169004741755543363979	154	0.00198718593083749067371157615013999	23	0.82506599790088241963559312353027053	2951	1.75560512345063735040184837998822331	3542	0.01190460713344763769849787848897904	2	
1610	0.01083221681694814843288643402274829	184	0.01153269634361386158927231804227631	72	0.01191286570151664156447246512016136	64	0.14038945586234580220619250212621409	142	0.06892694638567055387401438792949193	274	1.00475887062102708924271610158029944	3296	4.12669410907122280462999697192572057	7000	0.01083221681694821782182547309503207	184	0.01153269634361372628084119185132295	72	0.01191286570151635360037545297018369	64	0.14038945586235912488248800400469918	142	0.00177614732848141616827764011077306	18	0.83028572450588178366359670690144412	2958	1.82881280088702458108684822946088389	3562	0.01175632981637024163101834517419775	2	
1615	0.01081172629628632080034389417733109	188	0.01162812542274033536515709386094386	66	0.01192167174333599345692480397929103	75	0.13814514005297534593452724038797896	153	0.06917572013300461730711532482018811	265	0.99508310701521762720034303129068576	3300	4.03768292253209626352372652036137879	7000	0.01081172629628658968248267058243073	188	0.01162812542274051057222816751846040	66	0.01192167174333588416934581744044408	75	0.13814514005300043697488376892579254	153	0.00179510472272585534792010975024823	11	0.82015414049410151342556218878598884	2960	1.76537282960183650182273140671895817	3547	0.01184212735932296638174943126387006	2	
1620	0.01099514716424667380711976960583343	183	0.01162450962067749886397205472121641	82	0.01193672763436376925427762074605198	85	0.14256941742866041655801723209151533	118	0.06972679978354905105941696774607408	291	1.01262140997058947000653006398351863	3274	4.13854710925899649254233736428432167	7000	0.01099514716424667033767281765221924	183	0.01162450962067739304584002013598365	82	0.01193672763436338067621900194126283	85	0.14256941742869153055828235210356070	118	0.00178856057631122402316881103701007	26	0.83666609234884714574320696556242183	2898	1.81689497417901302256382223276887089	3608	0.01187144704172972929645535344889140	1	
1625	0.01119147877731604436013501668867320	172	0.01180728866818041809805261976862312	78	0.01195360321612847463723650065503534	100	0.14154788558588535241078432136418996	152	0.07086675443571574528611733967409236	281	1.06818378389353174640064025879837573	3190	4.28454653254414097318658605217933655	7000	0.01119147877731618313801309483324076	172	0.01180728866818054126341941412192682	78	0.01195360321612838616633922583787353	100	0.14154788558591666070007875077862991	152	0.00181698784345446398384715802620804	31	0.89018455837779875139403884531930089	2809	1.87726377578654912703370882809394971	3658	0.01202751232187922701688531645913827	3	
1630	0.01130562649198096208946751062285330	173	0.01179881847456614590852197466119833	83	0.01202004092769110715765989993997209	102	0.14254787492377241076013660858734511	140	0.07118839255675904476028392764419550	287	1.04588828484657292428039454534882680	3217	4.32064696527463709685434878338128328	7000	0.01130562649198093086444494304032560	173	0.01179881847456616845992716235969056	83	0.01202004092769090939918363858396333	102	0.14254787492380180391471355960675282	140	0.00181811972472549509584338611745125	31	0.86709962222354608485375138116069138	2828	1.94325033157762216973196700564585626	3643	0.01204254295985865419460481007263297	2	
1635	0.01116326058625209845243109185730646	161	0.01149238361722323617519769811678998	109	0.01204013946893602547694168691805316	95	0.14394820721031192922723107585625257	168	0.07056312313364888899602789251730428	297	1.04771368093579986258134795207297429	3266	4.30269602138610540720264907577075064	7000	0.01116326058625209151353718795007808	161	0.01149238361722328995162545339780991	109	0.01204013946893585894348799314457210	95	0.14394820721034665145232622762705432	168	0.00251458698288296953610165829218204	27	0.86983361659520863629069253875059076	2874	1.91233828792062010570873553660931066	3566	0.01182622245964951371299811455628515	0	
1640	0.01078096173077088860969841022097171	180	0.01139371504933086622080029570724946	85	0.01201503288496316539102348741607784	81	0.14269543843828019769048864873184357	170	0.06996359562385386088312344554651645	308	1.02384245410055485514533302193740383	3319	4.19981084454667819017004148918204010	7000	0.01078096173077042023435989648305622	180	0.01139371504933039611073830599252688	85	0.01201503288496298324505850985133293	81	0.14269543843831106189057322808366735	170	0.00338905247316523359352169464386861	43	0.84711478392750216848128275159979239	2930	1.85565868424417379500823699345346540	3511	0.01163035595108638520223109935614048	0	
1645	0.01078986030252186353872723145741475	189	0.01146928541892597644413775981320214	90	0.01195065012176322639947390058523524	83	0.13915393020357572084755304331338266	186	0.07024602878887255263951061579064117	315	0.99804856515990469922883221443044022	3363	4.16038417609394262086652815924026072	7000	0.01078986030252151485930856011918877	189	0.01146928541892566592863555996473224	90	0.01195065012176297486456988394820655	83	0.13915393020360447562389083486777963	186	0.00339194614715206338786956941078188	36	0.82114902616674845248212477599736303	2965	1.87394498982673862741421544342301786	3451	0.01168424029275210059009015850506330	0	
1650	0.01080100915632140404221139817764197	173	0.01137793023216864853053298389795600	78	0.01213405747176748809834645470573378	80	0.13906966269296019977907974407571601	197	0.07090858193872746906283310863727820	299	1.00886283118401109959449968300759792	3378	4.15981207755323190156104828929528594	7000	0.01080100915632173884384226170141119	173	0.01137793023216901282246293902744583	78	0.01213405747176776391937913501806179	80	0.13906966269294551707957907638046890	197	0.00429583310436320968406231912695148	48	0.82996880609536749506816022403654642	2999	1.85600332713587889976736278185853735	3425	0.01162554810120820618368764343131261	0	
1655	0.01112613641493620172950862468042033	174	0.01183058410731071402599567932156788	71	0.01218596268404321947276258697456797	80	0.13532752471489661871828502626158297	192	0.07129913423200508193477986651487299	280	0.97424877288592515167664487307774834	3386	4.04566868617495423166019463678821921	7000	0.01112613641493693378281548689301417	174	0.01183058410731156750994585991065833	71	0.01218596268404284477249177598423557	80	0.13532752471488271317490159617591416	192	0.00237295649702270626188460589389706	35	0.79444764226118702588053110957844183	3026	1.81678046635486656334990129835205153	3422	0.01205032239060262362617681475285281	0	
1660	0.01106207922269201310294661766420177	185	0.01180502088682320628587607558301897	69	0.01241819360040005010281660702275985	67	0.13812681305812080090333893167553470	182	0.07175290942412065886557570593140554	288	0.98210849096216834563932707169442438	3381	4.01334374139092986411014862824231386	7000	0.01106207922269221780031678292743891	185	0.01180502088682348210690875589534699	69	0.01241819360039967713726927200923456	67	0.13812681305810822762758505177771440	182	0.00309057948325694659477691494942064	34	0.80040145787253536013849952723830938	3026	1.76054386283149710834550205618143082	3437	0.01203448586703399422748184122156090	0	
1665	0.01084414814813073647814523070564974	169	0.01150315527442663521284771377395373	84	0.01237222592495800486955825903123696	59	0.14608093857982404339956872263428522	183	0.07126623852212757292967637567926431	308	1.02375857416904025853909843135625124	3443	4.04700743523517392219446264789439738	7000	0.01084414814813134883553225051855406	169	0.01150315527442734644947286426486244	84	0.01237222592495756598451883689904207	59	0.14608093857982595853428620102931745	183	0.00415908954619730562851653843381428	55	0.84311236431373492994367779829190113	3076	1.68667665155396195864057062863139436	3374	0.01172328636197192755497020755228732	1	
1670	0.01069287266766656870065066442521129	200	0.01162619064661584919462278264745692	49	0.01221727804674505903081982438607156	73	0.15201434670166655283018997124599991	191	0.07116059769227886522280357439740328	297	1.05135232995885585793871541682165116	3445	4.27958860673092367221670428989455104	7000	0.01069287266766761300418320246308213	200	0.01162619064661691084539008045339870	49	0.01221727804674467912637858546531788	73	0.15201434670167265905682540960697224	191	0.00416470731196541196772464843434136	48	0.87164253354142606777799073825008236	3075	1.84471453192132872622721606603590772	3364	0.01177611462612904343061348555465884	2	
1675	0.01068986481910891295221688324090792	190	0.01158251235172251883409622053022758	55	0.01234098871092764206081060507358416	75	0.15638279074504585208771345605782699	189	0.07104396481826913412049862017738633	287	1.08199392065788901895473372860578820	3453	4.30009043990364414611349275219254196	7000	0.01068986481910982715148872301824667	190	0.01158251235172348680979581558858627	55	0.01234098871092716501185471145163319	75	0.15638279074505456733845676353666931	189	0.00418842682658972231823923948468291	42	0.90186895658037147249785903113661334	3091	1.79490399363261365905941602250095457	3358	0.01177035246237984923711739071450211	1	
1680	0.01083434625673663359579634857254860	178	0.01153278927385915399173033080160167	61	0.01225209632345645657802712946704560	72	0.15510857426867785680002498338581063	182	0.07109933083364260164582759671247914	294	1.06639553602843806245914493047166616	3423	4.19499037769482363557926873909309506	7000	0.01083434625673724595318336838545292	178	0.01153278927385980971720425003468335	61	0.01225209632345627963623257983272197	72	0.15510857426868518427198750941897742	182	0.00395005815015829920416878806577188	55	0.88659282190072863372165556938853115	3057	1.72408906740162026771656655910192057	3395	0.01174129581289680424038834871680592	3	
1685	0.01082394571448619044473637984538072	144	0.01135990637794986012065745484278523	62	0.01196466624268939689390567338023175	82	0.15509025024965250594277677009813488	212	0.07105530490125988585248251183656976	255	1.09227411879797386973223183304071426	3447	4.21589859773848996127298960345797241	7000	0.01082394571448638473376568924777530	144	0.01135990637795006481802762010602237	62	0.01196466624268946281339776049890133	82	0.15509025024966921479929737870406825	212	0.00446085619957298489673958030721224	49	0.91396040118973165267135527756181546	3110	1.69860102699305470785873239947250113	3341	0.01154127987423457686599892468848338	1	
1690	0.01060744997077521338535444073158942	179	0.01133368501782036283365151518864877	59	0.01201163995140341021750085559460786	80	0.15149267558727633198323303531651618	206	0.07022011530771735121625454212335171	291	1.09256780568515599050272157910512760	3389	4.23249344838275476377020822837948799	7000	0.01060744997077560890230696344360695	179	0.01133368501782083467843698088017845	59	0.01201163995140339633971304778015110	80	0.15149267558729309635090487518027658	206	0.00435549626519240052485715253283161	53	0.91539968816592132139220439057680778	3018	1.73303632804388341170920284639578313	3405	0.01150488762893400046527503377546964	0	
1695	0.01051605805740664367764480857658782	172	0.01114220789377659906471684791995358	61	0.01206285515178082308473950234883887	67	0.15085936825833892727111162912478903	209	0.07008211780962972370367936036927858	302	1.10147958390434475006713910261169076	3382	4.28065945453080765048525790916755795	7000	0.01051605805740722654473273678377154	172	0.01114220789377742652781488885693761	61	0.01206285515177977704648348833416094	67	0.15085936825835452590460761257418199	209	0.00506207981577827710595318677633259	69	0.92436629914347256953277565116877668	3013	1.76870149037507395917145913699641824	3409	0.01132937507936504321903736780541294	1	
