iteration	C_AB cs	C_AB nc	C_AB_A cs	C_AB_A nc	C_AB_B cs	C_AB_B nc	C_ABC cs	C_ABC nc	C_ABC_A cs	C_ABC_A nc	C_ABC_B cs	C_ABC_B nc	C_ABC_C cs	C_ABC_C nc	C_root cs	C_root nc	C_root_A cs	C_root_A nc	C_root_B cs	C_root_B nc	C_root_C cs	C_root_C nc	C_root_D cs	C_root_D nc	C_root_D->B ms	C_root_D->B nm	P_A cs	P_A nc	P_B cs	P_B nc	P_C cs	P_C nc	P_D cs	P_D nc	P_AB cs	P_AB nc	P_ABC cs	P_ABC nc	P_root cs	P_root nc	
2160	0.00374030580925798590216646566375402	59	0.01022268878819682612346664285496445	149	0.01068734923809759075619130186396433	52	1.04582792374919986144732320099137723	3054	0.01022268878819682612346664285496445	149	0.01068734923809759075619130186396433	52	0.01071331232965531607415066162047879	53	4.02443322026057082041461399057880044	6735	0.01022268878819682612346664285496445	149	0.01068734923809759075619130186396433	52	0.01071331232965531607415066162047879	53	0.01093753812143772458087553900440980	11	0.01083809966498970253634404059539520	0	0.01022268878819733439744510405944311	149	0.01068734923809814239825666248862035	52	0.01137815844108915584731445136412731	58	0.16434964479037492135482523281098111	201	0.00374030580925822269192093649792241	59	1.03626190433396447865277423261431977	2990	1.57994603156416135725237381848273799	3491	
2165	0.00377985055148533522634268777551370	58	0.01018991068706549645017656047230048	154	0.01085186381728053817141699255444109	31	1.04757854180262310883620102686109021	3063	0.01018991068706549645017656047230048	154	0.01085186381728053817141699255444109	31	0.01050724367000579854980468752501110	85	4.07515100997317247788487293291836977	6711	0.01018991068706549645017656047230048	154	0.01085186381728053817141699255444109	31	0.01050724367000579854980468752501110	85	0.01094751250905843555083496454471970	19	0.01093286778025199211528128984127761	2	0.01018991068706605329641234902737779	154	0.01085186381728112797739882466885319	31	0.01115047652747183475063774693580854	92	0.16503226682435651051505942632502411	202	0.00377985055148560194007711920960446	58	1.03805016191959165183789082220755517	2998	1.62861994438314572342108021985040978	3465	
2170	0.00232553325097150428296677304729201	26	0.01013725321952377821099755550449117	185	0.01096191177006109428171409803098868	45	1.01181020603234728127972630318254232	2978	0.01013725321952377821099755550449117	185	0.01096191177006109428171409803098868	45	0.01071877238988499549121602427703692	80	3.89822157591562667988682733266614377	6674	0.01013725321952377821099755550449117	185	0.01096191177006109428171409803098868	45	0.01071877238988499549121602427703692	80	0.01113842153673297828697652533946894	16	0.01108621547178950499101812710023296	0	0.01013725321952392913193996548670839	185	0.01096191177006130591797816720145420	45	0.01112147005283008020792845371715885	88	0.15638865293866022199154031113721430	220	0.00232553325097176102204121761474198	26	1.00591252033849953839705904101720080	2944	1.54750708512653911697043440653942525	3492	
2175	0.00236363563597646875180657843884546	34	0.01041600385301852740860262258593139	132	0.01086662655814889591465721707663761	56	1.03967172481306024955927114206133410	3042	0.01041600385301852740860262258593139	132	0.01086662655814889591465721707663761	56	0.01075462821698765572553391223209474	81	4.00335808421646088817169584217481315	6718	0.01041600385301852740860262258593139	132	0.01086662655814889591465721707663761	56	0.01075462821698765572553391223209474	81	0.01118527468651195865001479745615143	13	0.01103555460627869515277676981668264	4	0.01041600385301828801676293778655236	132	0.01086662655814877968818432663056228	56	0.01115882763042700016875574675623284	82	0.16174233798410284079771770393563202	232	0.00236363563597675021069055567579653	34	1.03370705598566825500483901123516262	3007	1.58498080682501041316356804600218311	3457	
2180	0.00234511393130036084608835977860508	24	0.01027190362941544227171064562753600	153	0.01083819051909918305953706152422455	40	1.01071412178019937044837206485681236	2987	0.01027190362941544227171064562753600	153	0.01083819051909918305953706152422455	40	0.01075268294662075352352559320934233	69	3.86883619854164084728154193726368248	6720	0.01027190362941544227171064562753600	153	0.01083819051909918305953706152422455	40	0.01075268294662075352352559320934233	69	0.01098486514998465654602277652429621	18	0.01096249176660294213925261885833606	1	0.01027190362941533818830208701911033	153	0.01083819051909929408183952403987860	40	0.01115757328954644286844732903318800	70	0.15366994326018409977585577053105226	242	0.00234511393130064013656799204454728	24	1.00478022282407053467068180907517672	2962	1.53432172581111259113129108300199732	3509	
2185	0.00228031999436454279814312506857732	32	0.00998165657956648529058885088716124	184	0.01081293919929216841568919704741347	49	0.96825944532305741052624625808675773	3016	0.00998165657956648529058885088716124	184	0.01081293919929216841568919704741347	49	0.01059759958304284585550725239500025	90	3.84170529425637807818816327198874205	6661	0.00998165657956648529058885088716124	184	0.01081293919929216841568919704741347	49	0.01059759958304284585550725239500025	90	0.01101256529696590692746216433306472	16	0.01093298155364755101792706426522273	2	0.00998165657956655641425136593625211	184	0.01081293919929239219501759805552865	49	0.01099202091866008368370444259198848	92	0.15475970102801300809503004529688042	222	0.00228031999436475877121588418106057	32	0.96247840500270043229136263107648119	2982	1.57051968316060053254545891832094640	3439	
2190	0.00487858074957239502139616504905462	62	0.00949880519298082481860490133840358	172	0.01025302674698183244550442339004803	42	0.99201428353850995556229008798254654	3002	0.00949880519298082481860490133840358	172	0.01025302674698183244550442339004803	42	0.01011168757216371165419399602569683	67	3.93760201934248721400422255101148039	6702	0.00949880519298082481860490133840358	172	0.01025302674698183244550442339004803	42	0.01011168757216371165419399602569683	67	0.01043363646129015671892847905155577	17	0.01036071642983968192630594984393611	3	0.00949880519298080573664666559352554	172	0.01025302674698211694015448358641152	42	0.01097335964848679921990193264491609	72	0.15353238878880504092450109965284355	225	0.00487858074957297788848409325623834	62	0.97957186180295197086564940036623739	2935	1.62941080755004663593865643633762375	3492	
2195	0.00432208681646557672795250226727148	54	0.00943529679229055187605901267033914	204	0.01041151745170326194112053741491764	42	0.99033145515139575643104308255715296	3007	0.00943529679229055187605901267033914	204	0.01041151745170326194112053741491764	42	0.01029976988707610729978370045500924	53	4.02748550143065919826312892837449908	6690	0.00943529679229055187605901267033914	204	0.01041151745170326194112053741491764	42	0.01029976988707610729978370045500924	53	0.01058930247737660881868215767553920	11	0.01051790552989828944618899697616143	0	0.00943529679228981461858172252732402	204	0.01041151745170256631700667071527278	42	0.01108787733170234907076334707198839	55	0.15479777203683964259539607155602425	215	0.00432208681646609280818660536738207	54	0.97918086942416471263328503482625820	2951	1.71559057595425334952210505434777588	3479	
2200	0.00381934380713153760408817838367668	43	0.00954800145486855468546227854176323	213	0.01037815012710380409288735137351978	43	0.99029927172787646227902769169304520	3029	0.00954800145486855468546227854176323	213	0.01037815012710380409288735137351978	43	0.01030790128178082389054370793246562	61	4.03946653024106439033857895992696285	6663	0.00954800145486855468546227854176323	213	0.01037815012710380409288735137351978	43	0.01030790128178082389054370793246562	61	0.01056051783673325403234422026343964	20	0.01050840358347104701308705188012027	2	0.00954800145486860152299612991555477	213	0.01037815012710392031936024181959510	43	0.01099895155099787219521445535974635	66	0.15930574708687297857956366442522267	215	0.00381934380713146908251087729979645	43	0.98047111653781537921048538919421844	2981	1.70897550346859317116354759491514415	3439	
2205	0.00444815535596362974374295973234439	41	0.00962383772126011553804669773626301	196	0.01051891488818894673795689698181377	26	1.00149200965138107655150179198244587	3011	0.00962383772126011553804669773626301	196	0.01051891488818894673795689698181377	26	0.01028555644596375329147264210405410	65	4.04824872382057954212086769985035062	6702	0.00962383772126011553804669773626301	196	0.01051891488818894673795689698181377	26	0.01028555644596375329147264210405410	65	0.01061841558665893060775520240213154	11	0.01059147352253111788733530573836106	0	0.00962383772126021615200830439107449	196	0.01051891488818916704783834603631476	26	0.01107402808969576435416115600673947	69	0.16087836021063040004008826144854538	200	0.00444815535596348749641792963416265	41	0.99011856391928110276978713955031708	2966	1.69166844500166213549618987599387765	3502	
2210	0.00504059531815674154858752942232059	56	0.00945183377456970674757030792534351	199	0.01024566607314538607687026683379372	47	0.96470884627153818957623343521845527	3002	0.00945183377456970674757030792534351	199	0.01024566607314538607687026683379372	47	0.01024914345827675730971062506569069	56	3.96887191814533979439261202060151845	6695	0.00945183377456970674757030792534351	199	0.01024566607314538607687026683379372	47	0.01024914345827675730971062506569069	56	0.01050361384979135899453428493188767	3	0.01037611095311777829885979684831909	2	0.00945183377456915857495189925430168	199	0.01024566607314493678348998884075627	47	0.01116669283236378269752453462615449	57	0.15448764073181603384554705371556338	205	0.00504059531815701997170542369985924	56	0.95171817694557903077878791009425186	2945	1.70082935889443676025223339820513502	3491	
2215	0.00493332063623862226986460655098199	40	0.00953429860985795935013342727870622	226	0.01050342178560429926004182732413028	50	0.94438295508151504087379635166143999	2959	0.00953429860985795935013342727870622	226	0.01050342178560429926004182732413028	50	0.01049219535414868710587743549922379	50	3.94928050270676944677461506216786802	6656	0.00953429860985795935013342727870622	226	0.01050342178560429926004182732413028	50	0.01049219535414868710587743549922379	50	0.01070270932124749163616428404566250	18	0.01063783465180107544456600265903035	4	0.00953429860985711974397105450407253	226	0.01050342178560333475378918421938579	50	0.01140574006893370698212386571412935	54	0.15217989656965560940626858155155787	201	0.00493332063623884084502257962867589	40	0.93159324362419171361437975065200590	2915	1.72617087366127863745646209281403571	3514	
2220	0.00491410790489770973876737514274282	45	0.00941429099078190667615473330442910	220	0.01044563008339371643073967277359770	42	0.93003281446631314022255310192122124	3064	0.00941429099078190667615473330442910	220	0.01044563008339371643073967277359770	42	0.01036455287777935524440309222882206	56	3.91949802103918010232064261799678206	6670	0.00941429099078190667615473330442910	220	0.01044563008339371643073967277359770	42	0.01036455287777935524440309222882206	56	0.01065446938201561159764718667020134	12	0.01056506498834556932731043588091779	3	0.00941429099078099074215941755028325	220	0.01044563008339283519121387655559374	42	0.01126314695415864437777475615121148	63	0.15330185179491676028540325660287635	177	0.00491410790489794305907489402329702	45	0.91734374783953831489213825989281759	3012	1.71543608175584250119527496281079948	3441	
2225	0.00638391857708471913146475174016814	44	0.00916185971674230402450600507791023	219	0.01012001372994346219680306120380919	53	0.93990876421328861667348064656835049	3033	0.00916185971674230402450600507791023	219	0.01012001372994346219680306120380919	53	0.01016972654816147500489442734306067	50	3.95517801890841980139157385565340519	6673	0.00916185971674230402450600507791023	219	0.01012001372994346219680306120380919	53	0.01016972654816147500489442734306067	50	0.01040528284448547814700081204364324	5	0.01025966537821646970551903166324337	3	0.00916185971674149390864272390899714	219	0.01012001372994284463524561346048358	53	0.01134764834633342732439498234953135	59	0.15726754738868362060166816718265181	159	0.00638391857708497500317745831921457	44	0.92336980814509994619498911561095156	2980	1.71698617650998652806038080598227680	3486	
2230	0.00635797132809994697266731122908823	41	0.00916223979961895002022131961894047	225	0.01008824051361677243132675130254938	53	0.99890442067318407914910949330078438	2939	0.00916223979961895002022131961894047	225	0.01008824051361677243132675130254938	53	0.00998589553500226802251749091965394	72	4.07469840671315175484323845012113452	6638	0.00916223979961895002022131961894047	225	0.01008824051361677243132675130254938	53	0.00998589553500226802251749091965394	72	0.01029291420763138106830858475859714	12	0.01022074571393636818750216832540900	0	0.00916223979961854062548098909246619	225	0.01008824051361655038672182627124130	53	0.01113612703048825515461661694871509	75	0.15733034616367169711281803756719455	182	0.00635797132810012217973838488660476	41	0.98253930487914775682156687253154814	2895	1.73947809752844673170102396397851408	3529	
