Sample	theta_A	theta_B	theta_root	tau_root	Data-ld-ln	Full-ld-ln	Gene-ld-ln
283	 1.85640	 3.61207	 6.72790	 0.74697	-1314.343089526	-14273.628989213	1130.198093952
284	 1.89741	 3.50448	 6.98049	 0.77483	-1315.989476898	-14271.232703719	1111.337934737
285	 1.86856	 3.65877	 6.78828	 0.80307	-1316.734616090	-14275.747921232	1108.401760337
286	 1.87292	 3.78163	 6.59621	 0.84006	-1312.436516965	-14271.767629346	1147.402459699
287	 1.80362	 3.93231	 6.84395	 0.81362	-1314.738048926	-14273.061157146	1125.680667882
288	 1.85307	 4.02015	 7.25447	 0.84788	-1313.501140069	-14272.247050866	1137.235650180
289	 1.84748	 3.86171	 7.47706	 0.87844	-1315.928369942	-14285.550585690	1126.266886275
290	 1.96721	 3.71836	 7.35718	 0.83341	-1314.120757806	-14274.794481246	1133.586903188
291	 1.89518	 3.82551	 7.24694	 0.86704	-1312.786955974	-14266.431787759	1138.562228022
292	 1.82410	 3.68059	 7.27098	 0.86991	-1312.614205112	-14269.465498891	1143.323447771
293	 1.81771	 3.53484	 6.98853	 0.90469	-1315.644041478	-14271.298690161	1114.858275383
294	 1.73920	 3.67057	 6.71666	 0.87118	-1313.925235381	-14276.686667751	1137.434313943
295	 1.68679	 3.79275	 6.97995	 0.84159	-1311.949314776	-14269.876481674	1150.383333913
296	 1.65779	 3.65675	 6.95575	 0.81935	-1312.275259250	-14274.206750039	1151.454157535
297	 1.65250	 3.77250	 6.64489	 0.79881	-1313.047787640	-14280.766123083	1150.288246682
298	 1.69560	 3.85179	 6.42971	 0.79747	-1311.634283814	-14269.888801558	1153.545963417
299	 1.63720	 4.02850	 6.61401	 0.79935	-1315.442997864	-14268.157733460	1113.727754822
300	 1.57855	 3.88907	 6.82265	 0.82521	-1312.916153301	-14262.260923172	1133.099390163
301	 1.67346	 3.73594	 6.49617	 0.79951	-1311.638942092	-14263.099147499	1146.709726579
302	 1.66865	 3.88970	 6.33273	 0.79721	-1313.046339711	-14263.425913491	1132.962516377
303	 1.75324	 3.78170	 6.70705	 0.76839	-1314.350095401	-14277.376842001	1133.875887995
304	 1.83899	 4.00126	 6.33893	 0.76222	-1315.396975950	-14277.996994852	1124.027235351
305	 1.80066	 3.91046	 6.55372	 0.77141	-1316.034105037	-14277.281989910	1116.940939538
306	 1.80322	 4.00232	 6.25766	 0.77251	-1313.580999105	-14266.127767016	1130.317775962
307	 1.88243	 3.81443	 5.86363	 0.74723	-1314.739631767	-14270.251783314	1122.855465642
308	 1.78768	 3.91216	 5.53653	 0.70463	-1312.772983798	-14270.369202779	1142.639364799
309	 1.86225	 3.89875	 5.28946	 0.73270	-1313.147989950	-14274.986982241	1143.507082742
310	 1.97536	 3.73458	 5.08387	 0.73558	-1312.896098915	-14263.344676394	1134.383687243
311	 1.89640	 3.60098	 5.06698	 0.73314	-1312.398034382	-14271.858733988	1147.878390167
312	 1.98472	 3.70807	 5.20575	 0.73217	-1311.304736710	-14268.732124995	1155.684757892
313	 1.90564	 3.93175	 5.07878	 0.76138	-1311.743780425	-14267.175878460	1149.738074215
314	 2.03141	 4.10402	 5.33145	 0.76250	-1316.603817125	-14271.636665066	1105.598493820
315	 2.19834	 3.98094	 5.55796	 0.82024	-1313.636518981	-14262.598223926	1126.233034117
316	 2.27498	 3.76617	 5.87924	 0.82173	-1316.619112858	-14261.742411841	1095.551283260
317	 2.34839	 3.66499	 5.66308	 0.79842	-1314.734247959	-14259.214109320	1111.871629729
318	 2.23708	 3.75764	 5.78394	 0.79646	-1313.139890501	-14266.800522994	1135.401617986
319	 2.31976	 3.88379	 5.62452	 0.75920	-1313.819744686	-14266.653227309	1128.455780453
320	 2.31233	 3.72361	 5.36485	 0.77822	-1316.961336062	-14270.002099063	1100.388738446
321	 2.25589	 3.74359	 5.37806	 0.76287	-1314.900838236	-14264.320078604	1115.311696247
322	 2.24674	 3.86217	 5.05481	 0.71995	-1312.690498679	-14263.064641220	1136.159654429
323	 2.11827	 3.58151	 5.17925	 0.68118	-1312.151918863	-14273.111960053	1151.592771422
324	 2.16457	 3.47730	 4.98001	 0.66220	-1313.828140928	-14270.762684378	1132.481275095
325	 2.26093	 3.60177	 4.70633	 0.68378	-1313.460944057	-14268.416624515	1133.807183950
326	 2.26579	 3.62536	 4.55590	 0.65717	-1312.557956242	-14276.856779253	1151.277216836
327	 2.17663	 3.74669	 4.67498	 0.66894	-1313.559139382	-14282.052494723	1146.461100902
328	 2.18043	 3.85422	 4.85982	 0.63610	-1311.731127551	-14273.525411289	1156.214135775
329	 2.11274	 3.72832	 5.08102	 0.66380	-1315.155345225	-14280.220431128	1128.666978880
330	 2.15204	 3.60422	 4.92837	 0.64811	-1313.229585384	-14271.635077374	1139.339223537
331	 2.09059	 3.59789	 4.76458	 0.62435	-1312.995271453	-14267.719304183	1137.766589657
332	 2.17942	 3.60960	 5.02626	 0.58484	-1310.905319431	-14268.797569948	1159.744375638
333	 2.29942	 3.82414	 4.88392	 0.58400	-1314.356344822	-14277.360825044	1133.797376825
334	 2.38420	 3.95045	 4.86197	 0.61097	-1316.541267170	-14278.915319060	1113.502647360
335	 2.41364	 3.86846	 5.09617	 0.59524	-1314.740021072	-14266.630806297	1119.230595580
336	 2.35023	 4.15307	 5.10181	 0.54253	-1313.549091105	-14268.980034682	1133.489123637
337	 2.43557	 4.36400	 5.32009	 0.54431	-1318.157135688	-14275.946968865	1094.375611987
338	 2.53109	 4.54351	 5.59688	 0.54271	-1317.531230483	-14271.823104156	1096.510799330
339	 2.66087	 4.71214	 5.87499	 0.55461	-1317.140435155	-14269.259706606	1097.855355059
340	 2.74364	 4.60710	 6.09026	 0.55209	-1318.869669411	-14272.678653245	1083.981959132
341	 2.83748	 4.45994	 5.85559	 0.53599	-1316.360576984	-14260.147988152	1096.542218313
342	 2.94488	 4.35365	 5.71209	 0.53369	-1318.862041988	-14265.593576289	1076.973156412
343	 2.82578	 4.17909	 5.90306	 0.50726	-1317.340197965	-14262.769449120	1089.367469468
344	 2.91209	 4.34753	 6.09285	 0.48839	-1317.551029744	-14273.119480972	1097.609183529
345	 2.95011	 4.19519	 5.88450	 0.51307	-1316.067092064	-14265.876359028	1105.205438387
346	 2.94431	 4.02045	 5.74829	 0.53279	-1314.927191686	-14254.537594562	1105.265677706
347	 2.82343	 3.92773	 5.51614	 0.55761	-1315.230579902	-14259.556962755	1107.251163738
348	 2.90523	 4.11453	 5.82007	 0.52249	-1315.805728780	-14270.503145318	1112.445857518
349	 3.09130	 3.95486	 5.63921	 0.52152	-1316.711327307	-14264.881395093	1097.768122023
350	 3.15843	 3.94312	 5.36134	 0.48237	-1315.721279885	-14268.951844708	1111.739045859
351	 3.30680	 4.09051	 5.58784	 0.51509	-1316.189792862	-14269.036747001	1107.138818377
352	 3.22383	 4.16126	 5.23681	 0.51984	-1317.382642885	-14267.172272310	1093.345843463
353	 3.16532	 3.96221	 5.41056	 0.52074	-1316.919772861	-14267.873689817	1098.675961207
354	 3.15869	 3.69370	 5.63341	 0.54713	-1315.948491798	-14270.926267848	1111.441349864
355	 3.24618	 3.49381	 5.94129	 0.54600	-1313.844231425	-14264.155079951	1125.712765704
356	 3.31158	 3.48762	 5.70828	 0.56527	-1314.530438405	-14260.624998186	1115.320614131
357	 3.16722	 3.48232	 6.00217	 0.58186	-1315.332783173	-14262.117850646	1108.790018916
358	 3.24772	 3.61094	 5.87959	 0.62229	-1317.867904664	-14268.892268228	1090.213221591
359	 3.26215	 3.56510	 6.05528	 0.62506	-1317.952289249	-14269.436523341	1089.913630851
360	 3.10002	 3.43497	 5.74439	 0.62053	-1316.426034102	-14261.717838924	1097.457497908
361	 2.96047	 3.31733	 5.73594	 0.65588	-1314.982876516	-14257.872489446	1108.043724284
362	 2.87287	 3.46096	 5.41061	 0.64312	-1313.442422562	-14263.315073463	1128.890847844
363	 2.75661	 3.31382	 5.72487	 0.64588	-1315.980025369	-14271.321298491	1111.521044797
364	 2.82939	 3.10022	 6.14873	 0.67520	-1315.878628045	-14263.640577468	1104.854297016
365	 2.77317	 2.98198	 5.99907	 0.71380	-1315.456611951	-14261.604915037	1107.038795526
366	 2.91940	 3.11044	 5.80072	 0.71261	-1314.790717394	-14263.461641647	1115.554467706
367	 2.98219	 3.28211	 5.58369	 0.71161	-1319.067071468	-14283.731079319	1093.060364642
368	 3.06157	 3.07726	 5.83365	 0.67892	-1314.155174033	-14268.179447809	1126.627707478
369	 3.15047	 3.17381	 5.97372	 0.70264	-1313.496775922	-14274.573266341	1139.605507126
370	 3.07388	 3.10040	 5.82688	 0.70369	-1315.520414247	-14273.240036577	1118.035894105
371	 3.00947	 3.00227	 5.97854	 0.73911	-1316.982834256	-14274.814306593	1104.985964033
372	 3.10328	 2.93081	 6.22905	 0.75833	-1315.836066267	-14272.708500623	1114.347837950
373	 3.22271	 3.03154	 6.32992	 0.77748	-1316.267131003	-14272.188606443	1109.517296412
374	 3.33477	 3.02361	 6.08739	 0.74266	-1315.353959817	-14261.801504386	1108.261906215
375	 3.28966	 2.95601	 6.32450	 0.74508	-1314.125813264	-14262.293933477	1121.035800841
376	 3.36851	 2.82105	 6.29356	 0.76954	-1314.787197213	-14262.952287432	1115.080315302
377	 3.48633	 2.81249	 6.27447	 0.74529	-1318.165844322	-14257.250233090	1075.591789869
378	 3.61902	 2.71910	 6.08040	 0.77238	-1315.817902494	-14266.769464935	1108.590439993
379	 3.69828	 2.59577	 5.81967	 0.76945	-1317.979740139	-14270.892434513	1091.095033127
380	 3.86372	 2.67151	 5.53208	 0.79726	-1315.378671675	-14260.734371237	1106.947654483
381	 3.78286	 2.78951	 5.54409	 0.79899	-1315.561582311	-14267.441620812	1111.825797698
382	 3.97500	 2.79849	 5.38811	 0.76660	-1314.387765422	-14262.781101304	1118.903447087
383	 4.09259	 2.82203	 5.22885	 0.73933	-1314.751015706	-14268.637661201	1121.127504145
384	 3.94204	 2.95795	 5.43253	 0.71375	-1314.459671542	-14271.694172665	1127.097457242
385	 4.06891	 3.05029	 5.35573	 0.71143	-1315.371899297	-14271.349017862	1117.630024891
386	 4.25013	 3.26955	 5.22405	 0.76141	-1314.575987202	-14263.567739699	1117.807867678
387	 4.29395	 3.41494	 5.20225	 0.74251	-1315.466608092	-14271.530701690	1116.864620769
388	 4.46968	 3.37680	 5.35807	 0.72600	-1316.842303088	-14272.160241539	1103.737210664
389	 4.66238	 3.51362	 5.37021	 0.69941	-1316.540767210	-14263.972178139	1098.564506036
390	 4.36859	 3.66688	 5.55820	 0.67623	-1318.158949089	-14265.378833642	1083.789342749
391	 4.54388	 3.48218	 5.54584	 0.65438	-1316.363783921	-14260.355917535	1096.718078320
392	 4.78024	 3.34165	 5.30563	 0.67945	-1319.239739336	-14268.056121272	1075.658727914
393	 4.96993	 3.52739	 5.12858	 0.68193	-1317.130812936	-14271.074273094	1099.766143730
394	 5.12513	 3.62234	 4.84609	 0.64824	-1315.522162170	-14272.380045996	1117.158424292
395	 5.36359	 3.60705	 4.82564	 0.63010	-1316.477496499	-14274.333229790	1109.558264801
396	 5.50359	 3.41364	 5.08848	 0.65202	-1317.233957147	-14280.363755237	1108.024183767
397	 5.69005	 3.53307	 5.39451	 0.63833	-1318.368322725	-14275.890990961	1092.207763711
398	 5.82039	 3.52198	 5.15190	 0.65576	-1319.494612108	-14273.285009205	1078.338888129
399	 5.89818	 3.45172	 4.97430	 0.65380	-1316.498253453	-14264.691414000	1099.708879475
400	 6.12854	 3.64282	 5.10533	 0.67206	-1316.608866926	-14265.545205715	1099.456536452
401	 6.39584	 3.57103	 5.44059	 0.70386	-1316.622239958	-14264.944283747	1098.721884164
402	 6.67967	 3.68143	 5.27478	 0.73355	-1317.510076987	-14263.607088453	1088.506318586
403	 6.46624	 3.57323	 5.25942	 0.74642	-1318.281008974	-14269.502551721	1086.692461982
404	 6.65985	 3.32278	 5.25225	 0.74540	-1317.834568780	-14274.401476594	1096.055788799
405	 6.42821	 3.44719	 5.23118	 0.76676	-1317.174520460	-14269.704028160	1097.958823560
406	 6.44711	 3.52743	 5.48420	 0.76901	-1315.939094546	-14268.139627647	1108.748682191
407	 6.13223	 3.64086	 5.67528	 0.78633	-1319.156543118	-14271.735040798	1080.169609615
408	 6.12720	 3.83430	 5.46508	 0.83097	-1319.998907066	-14274.587806958	1074.598736298
409	 5.89843	 3.71981	 5.47323	 0.86814	-1319.237988741	-14264.731701730	1072.351814323
410	 5.73813	 3.59639	 5.48239	 0.84344	-1316.166297464	-14266.642509106	1104.979534467
411	 5.50393	 3.46719	 5.74438	 0.87636	-1316.151767545	-14259.874116198	1098.356440745
412	 5.22928	 3.45642	 5.97034	 0.84096	-1317.356880492	-14267.070070316	1093.501265392
413	 5.37128	 3.59205	 6.27691	 0.83972	-1317.655866354	-14272.778679608	1096.220016063
414	 5.17537	 3.46797	 6.54417	 0.80839	-1318.537339655	-14274.708441342	1089.335044795
415	 5.46775	 3.70665	 6.48242	 0.78199	-1319.906169846	-14273.678237448	1074.616538986
416	 5.62572	 3.53406	 6.67731	 0.75098	-1318.538546076	-14267.432895576	1082.047434814
417	 5.35714	 3.44112	 6.26825	 0.72763	-1318.502635600	-14269.548179899	1084.521823900
418	 5.45900	 3.55495	 5.97452	 0.74801	-1319.381186788	-14272.635611821	1078.823743937
419	 5.80223	 3.61287	 6.41456	 0.76992	-1319.344499898	-14269.102601191	1075.657602213
420	 5.65782	 3.69863	 6.17273	 0.75606	-1319.289761313	-14263.300847993	1070.403234863
421	 5.92228	 3.56107	 5.77891	 0.71368	-1318.696446000	-14266.380124998	1079.415664996
422	 6.12077	 3.49553	 5.94183	 0.68285	-1317.930165439	-14266.815474637	1087.513820246
423	 6.33348	 3.70950	 5.72479	 0.71097	-1319.912755905	-14280.661177905	1081.533618850
424	 6.18107	 3.80959	 5.94185	 0.68800	-1318.148763140	-14271.194527225	1089.706895824
425	 6.51848	 3.92806	 5.61695	 0.71413	-1318.793749184	-14266.485651358	1078.548159515
426	 6.81366	 3.65315	 5.63767	 0.70001	-1319.136412817	-14273.534307371	1082.170179205
427	 7.02877	 3.52555	 5.86377	 0.70819	-1320.626165964	-14271.485945437	1065.224285793
428	 6.83287	 3.74090	 6.14106	 0.74393	-1321.110167083	-14271.966022090	1060.864351256
429	 7.04261	 3.89344	 5.86952	 0.72062	-1319.165740822	-14275.884587299	1084.227179076
430	 6.79210	 3.66317	 5.58346	 0.67680	-1319.402683019	-14275.628905470	1081.602075282
431	 7.02334	 3.52388	 5.48189	 0.69543	-1320.079794477	-14274.681436421	1073.883491650
432	 6.59712	 3.51767	 5.10822	 0.73167	-1321.486730442	-14272.399520388	1057.532215970
433	 6.22907	 3.39835	 5.22184	 0.70171	-1316.895803481	-14272.269507661	1103.311472848
434	 6.04615	 3.30187	 5.39621	 0.73378	-1316.824724611	-14267.594162141	1099.346916030
435	 6.20955	 3.17107	 5.56933	 0.76236	-1317.392720053	-14262.940116405	1089.012915876
436	 6.41063	 3.16092	 5.79920	 0.78821	-1320.077684762	-14265.300590453	1064.523742831
437	 6.12591	 3.03786	 5.63127	 0.81857	-1317.237928956	-14261.145568355	1088.766278799
438	 6.38166	 3.17321	 5.43705	 0.83202	-1318.954242629	-14265.969985685	1076.427559397
439	 6.17514	 2.99459	 5.70745	 0.82198	-1316.840819700	-14264.850446056	1096.442249060
440	 5.91693	 3.00251	 5.58450	 0.82415	-1319.135100004	-14269.086688120	1077.735688084
441	 6.25322	 2.84612	 5.85338	 0.79730	-1316.545217902	-14261.794767931	1096.342588909
442	 6.53439	 2.77834	 5.62597	 0.82150	-1316.786962148	-14257.893769511	1090.024148028
443	 6.81546	 2.77327	 5.47294	 0.85232	-1317.118674746	-14263.192052255	1092.005304800
444	 6.59344	 2.86520	 5.18735	 0.82611	-1317.312772984	-14272.108330383	1098.980600541
445	 6.56775	 2.78042	 4.98443	 0.84864	-1315.331510209	-14278.831078742	1125.515976647
446	 6.39074	 2.71635	 4.99928	 0.85116	-1314.772465919	-14270.928003842	1123.203344652
447	 6.68661	 2.83800	 5.22045	 0.87637	-1316.353173926	-14268.842888154	1105.311148894
448	 6.41179	 2.89444	 5.07200	 0.84614	-1316.788188576	-14269.290281939	1101.408396184
449	 6.43682	 2.81869	 5.33805	 0.84945	-1315.851445116	-14264.647017006	1106.132565845
450	 6.45755	 2.94450	 5.28044	 0.84385	-1316.517202101	-14266.429824027	1101.257803015
451	 6.63366	 2.81957	 5.07269	 0.86400	-1317.285483035	-14268.876645949	1096.021815594
452	 6.30027	 2.82617	 5.32777	 0.90043	-1314.780818037	-14271.596240677	1123.788060303
453	 6.60346	 2.75469	 5.35053	 0.93839	-1318.528342795	-14275.200081661	1089.916653714
454	 6.59021	 2.81698	 5.56868	 0.95091	-1317.216584385	-14275.111059780	1102.945215931
455	 6.94700	 2.92016	 5.87416	 0.97107	-1315.743086245	-14269.452701179	1112.021838734
456	 7.10629	 2.84138	 6.03769	 0.95175	-1318.172533167	-14275.124875242	1093.399543568
457	 6.83669	 2.85286	 5.75591	 0.91948	-1316.705249872	-14268.393863222	1101.341364500
458	 7.29944	 2.88939	 5.87823	 0.88851	-1316.780529076	-14272.925545600	1105.120254842
459	 7.57655	 2.75650	 6.10122	 0.89037	-1317.075757708	-14271.491243501	1100.733666418
460	 7.91800	 2.61652	 6.32409	 0.84774	-1318.578434514	-14276.573592336	1090.789247194
461	 8.25489	 2.57969	 6.17336	 0.83767	-1320.174345153	-14269.263921555	1067.520470025
462	 8.70333	 2.48781	 6.50670	 0.85546	-1316.397441570	-14258.662829005	1094.688413304
463	 8.35065	 2.64945	 6.19885	 0.83275	-1317.410115629	-14259.585396952	1085.484240660
464	 8.55645	 2.74315	 5.89937	 0.86265	-1319.279451764	-14255.099728508	1062.305210869
465	 8.17554	 2.72121	 6.30270	 0.86267	-1319.544751501	-14266.767193517	1071.319678503
466	 7.96189	 2.73252	 6.56767	 0.89513	-1318.054036748	-14265.620612697	1085.080245218
467	 8.29151	 2.56841	 6.36103	 0.87170	-1315.977055058	-14260.925275385	1101.154724806
468	 8.06100	 2.44776	 6.10233	 0.87422	-1318.111949571	-14256.537829930	1075.418334217
469	 7.78322	 2.40057	 5.78026	 0.85506	-1316.093709904	-14259.324667360	1098.387568317
470	 7.33993	 2.49301	 5.95739	 0.85229	-1318.460108463	-14260.023779000	1075.422694366
471	 7.21610	 2.39914	 6.19039	 0.80342	-1315.171040094	-14270.298588113	1118.588187172
472	 6.89255	 2.58148	 5.96385	 0.78512	-1316.375847121	-14274.539762879	1110.781291664
473	 6.63097	 2.61237	 5.65430	 0.80727	-1314.197676077	-14261.150890752	1119.174129986
474	 6.57132	 2.76725	 6.13715	 0.79253	-1319.097781929	-14269.581998051	1078.604178765
475	 6.38329	 2.66515	 6.34607	 0.78926	-1318.524143163	-14265.649094089	1080.407662460
476	 6.70900	 2.76974	 6.19948	 0.81377	-1316.938329512	-14266.651679689	1097.268384572
477	 6.34136	 2.97646	 5.79548	 0.78382	-1316.235542323	-14268.177299021	1105.821875789
478	 6.33223	 3.10190	 6.00940	 0.75243	-1319.471853643	-14276.954037218	1082.235500785
479	 6.43412	 3.25436	 5.81091	 0.71730	-1319.476616668	-14277.931941559	1083.165774882
480	 6.19099	 3.35140	 5.98407	 0.75264	-1319.724488134	-14276.675627796	1079.430746454
481	 5.87034	 3.20725	 5.97187	 0.76073	-1314.944334947	-14267.236594836	1117.793245369
482	 5.65657	 3.26314	 5.95602	 0.76642	-1315.518386707	-14269.168911236	1113.985044162
483	 6.08141	 3.41357	 5.79238	 0.78724	-1316.536252320	-14265.893274521	1100.530751321
484	 5.85508	 3.35101	 5.63807	 0.78409	-1317.296760285	-14271.645286024	1098.677683174
485	 6.06205	 3.38893	 5.73295	 0.74544	-1316.062822537	-14267.950753492	1107.322528124
486	 5.82164	 3.57814	 6.03815	 0.74708	-1318.433072064	-14270.135907708	1085.805187071
487	 5.55241	 3.75675	 6.22581	 0.77096	-1315.942465862	-14260.670603653	1101.245945038
488	 5.28318	 3.86885	 6.45399	 0.79438	-1319.481906644	-14253.828805470	1059.009739033
489	 5.35569	 3.98415	 6.42846	 0.81468	-1319.136205802	-14261.314316270	1069.952258248
490	 5.13336	 4.20007	 6.18744	 0.81690	-1319.998948887	-14259.854897448	1059.865408577
491	 5.37184	 4.37115	 6.35135	 0.83645	-1321.238073317	-14259.608961174	1047.228228006
492	 5.35138	 4.16974	 6.04417	 0.83326	-1318.499128707	-14269.401347752	1084.410060686
493	 5.07400	 4.31497	 5.90631	 0.83046	-1320.263085559	-14265.767354827	1063.136499239
494	 4.92390	 4.12374	 6.27995	 0.85394	-1319.022268340	-14265.401111201	1075.178427797
495	 5.07088	 4.24689	 6.18704	 0.85660	-1317.317297550	-14259.890741367	1086.717765872
496	 4.92375	 4.13426	 5.96802	 0.85272	-1318.789777030	-14256.666047991	1068.768277686
497	 4.64888	 4.27896	 5.74239	 0.83161	-1318.107177657	-14262.291112667	1081.219336100
498	 4.74449	 4.12373	 5.58507	 0.81170	-1320.301685379	-14271.746094684	1068.729240890
499	 4.88184	 3.85751	 5.57295	 0.80994	-1319.596066492	-14267.693469887	1071.732804963
500	 5.10557	 3.87042	 5.85392	 0.79257	-1317.708040052	-14265.658502417	1088.578101893
501	 4.97192	 3.69376	 5.60622	 0.80906	-1316.826590185	-14267.156725459	1098.890823608
502	 4.74116	 3.68047	 5.72380	 0.77965	-1318.984238398	-14259.008985597	1069.166601614
503	 4.47691	 3.84884	 5.52086	 0.75961	-1318.396566024	-14262.544198588	1078.578538352
504	 4.69750	 3.90702	 5.34990	 0.73953	-1317.239625118	-14256.790508261	1084.394257077
505	 4.73608	 3.77215	 5.20206	 0.72378	-1314.969810966	-14257.373183442	1107.675073782
506	 4.76952	 3.76082	 5.30000	 0.73015	-1316.417590802	-14259.274137160	1095.098229140
507	 4.78095	 3.94696	 5.13236	 0.68969	-1315.245629986	-14263.942606032	1111.486306174
508	 4.79070	 4.11608	 4.85636	 0.70950	-1315.262242539	-14268.311898592	1115.689473207
509	 4.84258	 3.93810	 4.84191	 0.73475	-1318.243902958	-14260.799753508	1078.360723931
510	 4.94856	 3.79287	 5.10378	 0.72437	-1316.585185855	-14255.723787096	1089.871928547
511	 4.83478	 3.69868	 4.90286	 0.75041	-1314.761052494	-14256.797840971	1109.187316031
