iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
    170	 4.222476	     7000	 1.401733	        4	60.156817	-1348515.245593	-1401735.029709	53219.784116
    171	 4.211179	     7000	 1.396057	        3	60.213527	-1348514.499844	-1401706.945229	53192.445384
    172	 4.140771	     7000	 1.369746	        4	60.380241	-1348374.737779	-1401720.600767	53345.862988
    173	 4.119985	     7000	 1.370624	        3	59.909549	-1348394.401939	-1401759.245635	53364.843696
    174	 4.174734	     7000	 1.381428	        1	59.639713	-1348527.477128	-1401785.326385	53257.849257
    175	 4.253410	     7000	 1.413770	        4	59.070917	-1348612.610033	-1401770.096986	53157.486953
    176	 4.313827	     7000	 1.432341	        2	58.665329	-1348722.017493	-1401735.557647	53013.540154
    177	 4.404205	     7000	 1.476122	        4	58.861917	-1348932.245403	-1401777.807836	52845.562433
    178	 4.324515	     7000	 1.469082	        4	59.483405	-1348680.057795	-1401752.002035	53071.944240
    179	 4.317394	     7000	 1.475183	        4	60.010014	-1348762.296918	-1401797.482317	53035.185399
    180	 4.323800	     7000	 1.453907	        2	59.866204	-1348731.970294	-1401738.014279	53006.043986
    181	 4.346760	     7000	 1.461768	        4	59.744393	-1348784.676309	-1401756.057060	52971.380751
    182	 4.380577	     7000	 1.477186	        4	60.014830	-1348838.773346	-1401731.047416	52892.274070
    183	 4.381497	     7000	 1.483849	        5	59.656337	-1348852.867748	-1401705.835636	52852.967888
    184	 4.392142	     7000	 1.463256	        2	59.774474	-1348885.152975	-1401756.001389	52870.848413
    185	 4.419940	     7000	 1.486886	        3	59.069607	-1348954.342212	-1401743.357074	52789.014862
    186	 4.235155	     7000	 1.437750	        3	59.918959	-1348572.507694	-1401739.521066	53167.013371
    187	 4.333880	     7000	 1.458388	        2	60.003434	-1348857.851848	-1401761.397563	52903.545715
    188	 4.331482	     7000	 1.452777	        4	60.012669	-1348801.203068	-1401709.077144	52907.874076
