iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
    221	73.692914	      150	15.895825	        0	-77.275298	-102223.832124	-96332.851908	-5890.980216
    222	74.110827	      150	15.971506	        0	-80.515906	-102023.458197	-96273.960156	-5749.498041
    223	75.191280	      150	16.071468	        0	-80.658015	-101997.088895	-96152.461477	-5844.627417
    224	75.954820	      150	16.209065	        0	-85.188144	-101731.547196	-96058.506094	-5673.041102
    225	76.381137	      150	16.274748	        0	-84.952688	-101710.078269	-96000.873429	-5709.204840
    226	77.111640	      150	16.471296	        0	-85.287864	-101685.719791	-95925.023435	-5760.696356
    227	78.080805	      150	16.652716	        0	-85.679552	-101651.604767	-95840.648705	-5810.956063
    228	78.391315	      150	16.772938	        0	-85.746229	-101629.289836	-95792.166358	-5837.123478
    229	79.519385	      150	17.030678	        0	-85.892921	-101589.937632	-95671.073306	-5918.864326
    230	79.318985	      150	16.993384	        0	-86.104984	-101581.475136	-95679.464585	-5902.010551
    231	79.901391	      150	17.109669	        0	-86.303089	-101547.524868	-95615.947104	-5931.577764
    232	80.452399	      150	17.203213	        0	-91.401817	-101277.340282	-95578.381106	-5698.959176
    233	80.861630	      150	17.194281	        0	-95.055532	-101106.037208	-95544.308745	-5561.728463
    234	81.612065	      150	17.341830	        0	-94.797412	-101101.195567	-95480.819137	-5620.376430
    235	82.611779	      150	17.480859	        0	-95.285998	-101075.380212	-95391.588183	-5683.792029
    236	82.468879	      150	17.408673	        0	-95.376704	-101082.604758	-95409.954585	-5672.650174
    237	82.906558	      150	17.460618	        0	-96.042680	-101021.761928	-95343.474824	-5678.287104
    238	83.601086	      150	17.541979	        0	-102.958519	-100680.531590	-95275.003213	-5405.528378
    239	83.310261	      150	17.541098	        0	-105.985318	-100540.559345	-95293.326953	-5247.232392
    240	84.285126	      150	17.697541	        0	-115.815750	-100141.681329	-95219.778944	-4921.902385
    241	85.447170	      150	17.867790	        0	-116.273684	-100127.777003	-95137.732887	-4990.044116
    242	85.826703	      150	17.900005	        0	-124.432477	-99837.733488	-95105.204417	-4732.529072
    243	86.860831	      150	18.072094	        0	-124.692708	-99792.267996	-95008.529427	-4783.738569
    244	88.576775	      150	18.339686	        0	-125.356382	-99766.773926	-94893.506417	-4873.267510
    245	88.920417	      150	18.385320	        0	-125.234180	-99745.852643	-94850.862486	-4894.990158
    246	90.658565	      150	18.600644	        0	-125.646667	-99715.216757	-94725.727348	-4989.489409
    247	90.898499	      150	18.660083	        0	-125.726357	-99713.955387	-94709.340828	-5004.614558
    248	90.731113	      150	18.684642	        0	-125.503060	-99718.006941	-94723.944185	-4994.062756
    249	91.826745	      150	18.779550	        0	-129.959557	-99538.198897	-94634.206391	-4903.992506
    250	92.012575	      150	18.767676	        0	-135.514895	-99360.868580	-94624.749406	-4736.119174
    251	92.620541	      150	18.826676	        0	-143.877463	-99089.938728	-94571.682324	-4518.256403
    252	93.402546	      150	18.987081	        0	-151.376636	-98874.825141	-94514.243181	-4360.581960
    253	94.114534	      150	19.072966	        0	-157.822513	-98704.628071	-94468.539643	-4236.088428
    254	95.255791	      150	19.247885	        0	-167.909279	-98459.064739	-94406.753212	-4052.311527
    255	96.370243	      150	19.441948	        0	-167.698196	-98440.139569	-94332.343446	-4107.796123
    256	97.343801	      150	19.614277	        0	-168.390633	-98405.797897	-94268.732138	-4137.065759
    257	97.816842	      150	19.592703	        0	-175.595080	-98228.132298	-94232.183052	-3995.949246
    258	97.667654	      150	19.560120	        0	-183.479281	-98047.414017	-94221.225271	-3826.188746
    259	98.777398	      150	19.689489	        0	-183.683556	-98037.264289	-94159.889242	-3877.375047
    260	100.008956	      150	19.851746	        0	-183.535468	-98031.280852	-94097.100939	-3934.179914
    261	100.002152	      150	19.888336	        0	-185.223017	-97987.937858	-94091.491853	-3896.446005
    262	100.216760	      150	19.989718	        0	-193.736666	-97813.459832	-94071.229780	-3742.230052
    263	101.423645	      150	20.219891	        0	-194.228520	-97802.057546	-94019.589650	-3782.467896
    264	101.802434	      150	20.280805	        0	-202.602674	-97655.923055	-94010.173698	-3645.749357
    265	102.050659	      150	20.225004	        0	-210.449725	-97516.600116	-93992.286262	-3524.313854
    266	102.697354	      150	20.353385	        0	-210.563477	-97498.536777	-93947.700237	-3550.836540
    267	103.765011	      150	20.522607	        0	-221.107078	-97315.395279	-93889.189992	-3426.205288
    268	103.366848	      150	20.511961	        0	-233.308051	-97134.481272	-93904.779566	-3229.701705
